ID; Time; Network interface; TBPS; RBPS
1;13:57:53.466;enp0s25;22002;450021
2;13:57:54.483;enp0s25;96000;3076462
3;13:57:55.493;enp0s25;144949;6436588
4;13:57:56.505;enp0s25;123340;5811184
5;13:57:57.515;enp0s25;146775;7160470
6;13:57:58.522;enp0s25;72196;3218667
7;13:57:59.529;enp0s25;170;300
8;13:58:00.535;enp0s25;408;274
9;13:58:01.542;enp0s25;0;64
10;13:58:02.549;enp0s25;0;0
11;13:58:03.556;enp0s25;0;64
12;13:58:04.563;enp0s25;0;0
13;13:58:05.570;enp0s25;24994;560607
14;13:58:06.577;enp0s25;149913;6960182
15;13:58:07.591;enp0s25;154070;7163506
16;13:58:08.600;enp0s25;149380;6944850
17;13:58:09.609;enp0s25;146580;7043584
18;13:58:10.617;enp0s25;153920;7164960
19;13:58:11.625;enp0s25;147589;6810033
20;13:58:12.633;enp0s25;151830;7070844
21;13:58:13.642;enp0s25;153720;7160470
22;13:58:14.650;enp0s25;156787;7128907
23;13:58:15.660;enp0s25;124880;5800342
24;13:58:16.673;enp0s25;139765;6379067
25;13:58:17.680;enp0s25;112653;4811715
26;13:58:18.691;enp0s25;80377;2346735
27;13:58:19.701;enp0s25;131983;5639094
28;13:58:20.708;enp0s25;3278;144005
29;13:58:21.716;enp0s25;0;64
30;13:58:22.723;enp0s25;0;0
31;13:58:23.730;enp0s25;0;64
32;13:58:24.742;enp0s25;0;0
33;13:58:25.758;enp0s25;0;64
34;13:58:26.768;enp0s25;0;0
35;13:58:27.776;enp0s25;0;64
36;13:58:28.783;enp0s25;64;64
37;13:58:29.790;enp0s25;0;64
38;13:58:30.797;enp0s25;0;0
39;13:58:31.804;enp0s25;0;64
40;13:58:32.811;enp0s25;0;0
41;13:58:33.818;enp0s25;273;274
42;13:58:34.826;enp0s25;0;0
43;13:58:35.833;enp0s25;0;64
44;13:58:36.840;enp0s25;0;0
45;13:58:37.848;enp0s25;0;64
46;13:58:38.860;enp0s25;0;0
47;13:58:39.869;enp0s25;64;128
48;13:58:40.877;enp0s25;13664;272353
49;13:58:41.886;enp0s25;19484;648328
50;13:58:42.894;enp0s25;0;0
51;13:58:43.901;enp0s25;0;64
52;13:58:44.907;enp0s25;164;692
53;13:58:45.914;enp0s25;851;4828
54;13:58:46.920;enp0s25;0;3362
55;13:58:47.927;enp0s25;0;824
56;13:58:48.934;enp0s25;0;1150
57;13:58:49.941;enp0s25;0;450
58;13:58:50.949;enp0s25;64;64
59;13:58:51.956;enp0s25;0;1214
60;13:58:52.962;enp0s25;0;0
61;13:58:53.969;enp0s25;0;64
62;13:58:54.976;enp0s25;0;0
63;13:58:55.982;enp0s25;0;64
64;13:58:56.989;enp0s25;0;0
65;13:58:57.996;enp0s25;11590;3235
66;13:58:59.003;enp0s25;0;394
67;13:59:00.011;enp0s25;100;230
68;13:59:01.017;enp0s25;0;0
69;13:59:02.024;enp0s25;64;128
70;13:59:03.030;enp0s25;0;0
71;13:59:04.037;enp0s25;0;64
72;13:59:05.043;enp0s25;132711;2231171
73;13:59:06.050;enp0s25;120035;2126257
74;13:59:07.057;enp0s25;142496;3299571
75;13:59:08.064;enp0s25;95348;2785629
76;13:59:09.071;enp0s25;37675;414212
77;13:59:10.078;enp0s25;45912;657817
