ID; Time; CPU %; MEM %; MEM KiB
1;10:03:23.641;21.9;13.510891;2721984
2;10:03:23.819;1.5;13.517384;2723016
3;10:03:23.995;3.1;13.518794;2723600
4;10:03:24.165;3.2;13.520561;2723656
5;10:03:24.333;3.1;13.520998;2723744
6;10:03:24.506;3.0;13.522428;2723912
7;10:03:24.679;3.0;13.523202;2724188
8;10:03:24.855;0.0;13.522984;2724372
9;10:03:25.029;0.0;13.526042;2724864
10;10:03:25.206;3.0;13.526935;2724720
11;10:03:25.383;3.0;13.525367;2724624
12;10:03:25.556;4.4;13.524930;2724536
13;10:03:25.727;4.9;13.523937;2724336
14;10:03:25.897;0.0;13.527690;2725320
15;10:03:26.066;0.0;13.534004;2726364
16;10:03:26.242;0.0;13.541629;2727680
17;10:03:26.418;4.5;13.523063;2724404
18;10:03:26.587;4.3;13.523520;2724492
19;10:03:26.759;1.5;13.526419;2724836
20;10:03:26.934;3.1;13.536129;2727060
21;10:03:27.108;1.5;13.539167;2727404
22;10:03:27.282;4.5;13.520422;2723888
23;10:03:27.453;4.1;13.519966;2723812
24;10:03:27.624;1.4;13.527213;2724996
25;10:03:27.801;3.2;13.522924;2724144
26;10:03:27.971;4.1;13.523083;2724164
27;10:03:28.141;4.4;13.523024;2724152
28;10:03:28.311;3.1;13.521654;2723876
29;10:03:28.480;3.2;13.521654;2723908
30;10:03:28.649;4.7;13.521793;2723908
31;10:03:28.818;3.2;13.521733;2723892
32;10:03:28.988;4.5;13.521276;2723800
33;10:03:29.157;7.7;13.553484;2730288
34;10:03:29.328;1.6;13.574273;2734476
35;10:03:29.496;1.4;13.603939;2740232
36;10:03:29.664;1.5;13.656022;2750944
37;10:03:29.831;0.0;13.685926;2756968
38;10:03:30.000;0.0;13.726751;2765192
39;10:03:30.168;0.0;13.766544;2773208
40;10:03:30.337;1.6;13.808143;2781848
41;10:03:30.505;1.5;13.849901;2789780
42;10:03:30.673;1.5;13.888999;2798136
43;10:03:30.841;1.4;13.920273;2804176
44;10:03:31.010;1.5;13.951864;2810540
45;10:03:31.179;1.3;13.954664;2811104
46;10:03:31.347;0.0;13.954327;2811036
47;10:03:31.515;1.6;13.954009;2810972
48;10:03:31.683;1.6;13.955538;2811060
49;10:03:31.851;0.0;13.954724;2810896
50;10:03:32.019;1.6;13.954247;2811020
51;10:03:32.187;1.5;13.954406;2811100
52;10:03:32.355;0.0;13.986117;2817220
53;10:03:32.523;1.6;14.046520;2829608
54;10:03:32.691;1.6;14.089251;2837996
