ID; Time; Network interface; TBPS; RBPS
1;13:47:18.434;enp0s25;4843;5146
2;13:47:19.442;enp0s25;688;695
3;13:47:20.449;enp0s25;6472;166062
4;13:47:21.463;enp0s25;75034;2890930
5;13:47:22.471;enp0s25;137767;6181500
6;13:47:23.479;enp0s25;156204;7067808
7;13:47:24.495;enp0s25;151544;7160534
8;13:47:25.503;enp0s25;104580;4941017
9;13:47:26.515;enp0s25;72620;3402150
10;13:47:27.530;enp0s25;88103;4579530
11;13:47:28.544;enp0s25;101249;4692164
12;13:47:29.553;enp0s25;152320;7161924
13;13:47:30.563;enp0s25;152180;7165024
14;13:47:31.571;enp0s25;92394;4307768
15;13:47:32.580;enp0s25;37159;1564232
16;13:47:33.592;enp0s25;52495;2304811
17;13:47:34.600;enp0s25;152040;7154398
18;13:47:35.613;enp0s25;87182;4015731
19;13:47:36.620;enp0s25;75487;3435211
20;13:47:37.628;enp0s25;55499;2465566
21;13:47:38.642;enp0s25;7672;150842
22;13:47:39.652;enp0s25;10313;260599
23;13:47:40.667;enp0s25;7943;166690
24;13:47:41.684;enp0s25;11218;324072
25;13:47:42.699;enp0s25;26862;1095103
26;13:47:43.709;enp0s25;9810;236095
27;13:47:44.719;enp0s25;10424;265761
28;13:47:45.731;enp0s25;10772;289309
29;13:47:46.746;enp0s25;23783;896189
30;13:47:47.754;enp0s25;75978;3393585
31;13:47:48.767;enp0s25;30284;1215762
32;13:47:49.775;enp0s25;134;134
33;13:47:50.782;enp0s25;0;64
34;13:47:51.789;enp0s25;0;107
35;13:47:52.796;enp0s25;0;171
36;13:47:53.803;enp0s25;0;0
37;13:47:54.810;enp0s25;0;64
38;13:47:55.818;enp0s25;0;0
39;13:47:56.825;enp0s25;0;64
40;13:47:57.833;enp0s25;64;64
41;13:47:58.840;enp0s25;0;64
42;13:47:59.847;enp0s25;0;0
43;13:48:00.855;enp0s25;0;64
44;13:48:01.863;enp0s25;0;0
45;13:48:02.870;enp0s25;0;64
46;13:48:03.878;enp0s25;0;0
47;13:48:04.885;enp0s25;0;64
48;13:48:05.892;enp0s25;0;0
49;13:48:06.904;enp0s25;0;64
50;13:48:07.913;enp0s25;0;0
51;13:48:08.920;enp0s25;64;128
52;13:48:09.926;enp0s25;883;307
53;13:48:10.934;enp0s25;37585;961669
54;13:48:11.941;enp0s25;0;0
55;13:48:12.948;enp0s25;0;64
56;13:48:13.955;enp0s25;0;0
57;13:48:14.962;enp0s25;306;826
58;13:48:15.968;enp0s25;709;3089
59;13:48:16.975;enp0s25;0;64
60;13:48:17.981;enp0s25;0;0
61;13:48:18.988;enp0s25;0;64
62;13:48:19.995;enp0s25;64;64
63;13:48:21.002;enp0s25;0;64
64;13:48:22.008;enp0s25;0;0
65;13:48:23.015;enp0s25;0;171
66;13:48:24.025;enp0s25;0;107
67;13:48:25.034;enp0s25;0;64
68;13:48:26.041;enp0s25;0;0
69;13:48:27.047;enp0s25;0;64
70;13:48:28.054;enp0s25;11648;4189
71;13:48:29.061;enp0s25;0;2936
72;13:48:30.068;enp0s25;0;1398
73;13:48:31.075;enp0s25;64;2094
74;13:48:32.082;enp0s25;0;1864
75;13:48:33.088;enp0s25;0;64
76;13:48:34.095;enp0s25;0;0
77;13:48:35.102;enp0s25;129577;2236260
78;13:48:36.108;enp0s25;119939;2059884
79;13:48:37.121;enp0s25;111363;2382257
80;13:48:38.131;enp0s25;91684;3525853
81;13:48:39.149;enp0s25;43228;379537
82;13:48:40.156;enp0s25;54425;798845
83;13:48:41.163;enp0s25;76185;1730955
84;13:48:42.170;enp0s25;33472;374582
85;13:48:43.176;enp0s25;75177;1255079
86;13:48:44.183;enp0s25;31094;348096
87;13:48:45.189;enp0s25;42875;275510
88;13:48:46.196;enp0s25;51048;732873
89;13:48:47.203;enp0s25;60461;1008299
90;13:48:48.209;enp0s25;41448;579481
91;13:48:49.216;enp0s25;90927;1845062
92;13:48:50.222;enp0s25;70825;1310732
93;13:48:51.229;enp0s25;33814;913038
94;13:48:52.236;enp0s25;42938;764836
95;13:48:53.245;enp0s25;48262;673632
96;13:48:54.252;enp0s25;44931;750259
97;13:48:55.258;enp0s25;70648;2307395
98;13:48:56.266;enp0s25;35733;202731
99;13:48:57.272;enp0s25;45588;590988
100;13:48:58.279;enp0s25;40928;873003
101;13:48:59.285;enp0s25;58226;1415285
102;13:49:00.292;enp0s25;47928;1301148
103;13:49:01.298;enp0s25;46365;525708
104;13:49:02.305;enp0s25;103161;4975934
105;13:49:03.315;enp0s25;100907;4960670
106;13:49:04.323;enp0s25;78427;4061504
107;13:49:05.330;enp0s25;75177;5204849
108;13:49:06.337;enp0s25;76455;4563761
109;13:49:07.345;enp0s25;47599;938870
110;13:49:08.351;enp0s25;16450;395170
111;13:49:09.358;enp0s25;61489;2126643
112;13:49:10.364;enp0s25;40254;533136
113;13:49:11.372;enp0s25;49425;1973931
114;13:49:12.380;enp0s25;56506;1789836
115;13:49:13.387;enp0s25;28800;1219658
116;13:49:14.393;enp0s25;50935;2452465
117;13:49:15.400;enp0s25;0;64
118;13:49:16.407;enp0s25;0;64
119;13:49:17.414;enp0s25;0;0
120;13:49:18.422;enp0s25;0;64
121;13:49:19.430;enp0s25;1412;28035
122;13:49:20.438;enp0s25;2772;399948
123;13:49:21.445;enp0s25;14560;403624
124;13:49:22.451;enp0s25;20142;921844
125;13:49:23.458;enp0s25;15306;573159
126;13:49:24.465;enp0s25;23350;1066090
127;13:49:25.471;enp0s25;39530;2066634
128;13:49:26.478;enp0s25;41386;1973161
129;13:49:27.484;enp0s25;9862;443431
130;13:49:28.491;enp0s25;31788;1390583
131;13:49:29.498;enp0s25;39972;1735849
132;13:49:30.504;enp0s25;9978;801380
133;13:49:31.514;enp0s25;17393;194644
134;13:49:32.521;enp0s25;76350;1622547
135;13:49:33.531;enp0s25;27082;480326
136;13:49:34.540;enp0s25;24067;274438
137;13:49:35.548;enp0s25;72015;922681
138;13:49:36.556;enp0s25;12544;350653
139;13:49:37.563;enp0s25;2707;3739
140;13:49:38.576;enp0s25;91942;2058042
141;13:49:39.594;enp0s25;98892;2401973
142;13:49:40.606;enp0s25;30606;649925
143;13:49:41.618;enp0s25;15584;288977
144;13:49:42.627;enp0s25;10254;209269
145;13:49:43.645;enp0s25;47498;959390
146;13:49:44.653;enp0s25;8000;109765
147;13:49:45.660;enp0s25;34175;821256
148;13:49:46.667;enp0s25;3072;157315
149;13:49:47.674;enp0s25;90544;1362407
150;13:49:48.681;enp0s25;117496;2681275
151;13:49:49.688;enp0s25;0;0
152;13:49:50.694;enp0s25;0;64
153;13:49:51.701;enp0s25;0;0
154;13:49:52.710;enp0s25;1920;1024
155;13:49:53.717;enp0s25;0;0
156;13:49:54.725;enp0s25;0;64
157;13:49:55.733;enp0s25;0;0
158;13:49:56.740;enp0s25;0;64
159;13:49:57.748;enp0s25;4181;5501
160;13:49:58.754;enp0s25;3734;128
161;13:49:59.761;enp0s25;840;18994
162;13:50:00.768;enp0s25;0;64
163;13:50:01.774;enp0s25;0;0
164;13:50:02.781;enp0s25;0;64
165;13:50:03.787;enp0s25;0;0
166;13:50:04.794;enp0s25;304;2026
167;13:50:05.800;enp0s25;0;3362
168;13:50:06.810;enp0s25;0;824
169;13:50:07.817;enp0s25;0;2104
170;13:50:08.825;enp0s25;1203;6975
171;13:50:09.831;enp0s25;375;2109
172;13:50:10.842;enp0s25;4380;6375
