ID; Time; Network interface; TBPS; RBPS
1;18:42:08.278;enp0s25;0;0
2;18:42:09.288;enp0s25;0;64
3;18:42:10.295;enp0s25;5609;48696
4;18:42:11.309;enp0s25;58343;1774714
5;18:42:12.318;enp0s25;0;0
6;18:42:13.324;enp0s25;20538;671443
7;18:42:14.335;enp0s25;36330;1581756
8;18:42:15.347;enp0s25;35700;1552978
9;18:42:16.355;enp0s25;35140;1534698
10;18:42:17.367;enp0s25;36750;1592446
11;18:42:18.377;enp0s25;35350;1543806
12;18:42:19.384;enp0s25;35490;1543870
13;18:42:20.397;enp0s25;131936;5774472
14;18:42:21.408;enp0s25;143808;7110376
15;18:42:22.416;enp0s25;147574;7118036
16;18:42:23.424;enp0s25;152250;7166542
17;18:42:24.432;enp0s25;147840;7059790
18;18:42:25.440;enp0s25;70;134
19;18:42:26.447;enp0s25;0;0
20;18:42:27.461;enp0s25;0;0
21;18:42:28.473;enp0s25;0;64
22;18:42:29.487;enp0s25;0;0
23;18:42:30.496;enp0s25;0;64
24;18:42:31.507;enp0s25;0;0
25;18:42:32.515;enp0s25;0;64
26;18:42:33.523;enp0s25;64;64
27;18:42:34.538;enp0s25;0;64
28;18:42:35.546;enp0s25;0;0
29;18:42:36.563;enp0s25;0;64
30;18:42:37.582;enp0s25;0;0
31;18:42:38.590;enp0s25;0;64
32;18:42:39.597;enp0s25;0;0
33;18:42:40.604;enp0s25;0;64
34;18:42:41.611;enp0s25;0;0
35;18:42:42.617;enp0s25;0;64
36;18:42:43.624;enp0s25;833;4153
37;18:42:44.633;enp0s25;64;128
38;18:42:45.641;enp0s25;0;0
39;18:42:46.648;enp0s25;0;64
40;18:42:47.661;enp0s25;0;0
41;18:42:48.671;enp0s25;0;64
42;18:42:49.685;enp0s25;6586;152680
43;18:42:50.701;enp0s25;49253;1674349
44;18:42:51.710;enp0s25;36400;1598454
45;18:42:52.722;enp0s25;118942;6383254
46;18:42:53.731;enp0s25;147838;7146744
47;18:42:54.739;enp0s25;151970;7155916
