ID; Time; Network interface; TBPS; RBPS
1;07:30:32.334;enp0s25;0;0
2;07:30:33.346;enp0s25;64;128
3;07:30:34.354;enp0s25;20346;297599
4;07:30:35.388;enp0s25;168702;4198363
5;07:30:36.426;enp0s25;148677;5876187
6;07:30:37.443;enp0s25;170190;6356140
7;07:30:38.451;enp0s25;198000;7163442
8;07:30:39.463;enp0s25;183638;7168340
9;07:30:40.472;enp0s25;179794;7180280
10;07:30:41.490;enp0s25;200016;7171166
11;07:30:42.505;enp0s25;188338;7171102
12;07:30:43.514;enp0s25;214634;7165024
13;07:30:44.523;enp0s25;179562;6723723
14;07:30:45.532;enp0s25;77120;3293521
15;07:30:46.549;enp0s25;125915;5627226
16;07:30:47.576;enp0s25;56726;2808801
17;07:30:48.592;enp0s25;0;0
18;07:30:49.600;enp0s25;408;338
19;07:30:50.608;enp0s25;0;0
20;07:30:51.615;enp0s25;0;64
21;07:30:52.622;enp0s25;0;0
22;07:30:53.630;enp0s25;0;64
23;07:30:54.637;enp0s25;7220;32341
24;07:30:55.644;enp0s25;64;128
25;07:30:56.676;enp0s25;0;0
26;07:30:57.692;enp0s25;20694;56953
27;07:30:58.701;enp0s25;280;280
28;07:30:59.744;enp0s25;2254;1016
29;07:31:00.752;enp0s25;209440;6483967
30;07:31:01.762;enp0s25;170660;7167994
31;07:31:02.773;enp0s25;163170;7119994
32;07:31:03.781;enp0s25;163800;7139532
33;07:31:04.791;enp0s25;166070;7057078
34;07:31:05.799;enp0s25;196714;7076616
35;07:31:06.809;enp0s25;164318;7031676
36;07:31:07.826;enp0s25;160086;6826450
37;07:31:08.837;enp0s25;176144;7063070
38;07:31:09.851;enp0s25;181880;7144026
39;07:31:10.862;enp0s25;127470;5550090
40;07:31:11.874;enp0s25;163870;7147022
41;07:31:12.885;enp0s25;174520;7139468
42;07:31:13.895;enp0s25;169268;7141030
43;07:31:14.905;enp0s25;171912;7137970
44;07:31:15.914;enp0s25;169616;7129046
45;07:31:16.924;enp0s25;161000;7054082
46;07:31:17.932;enp0s25;163374;7144090
47;07:31:18.942;enp0s25;163730;7146958
48;07:31:19.952;enp0s25;163170;7159006
49;07:31:20.961;enp0s25;121870;5302920
50;07:31:21.973;enp0s25;164360;7164998
51;07:31:22.983;enp0s25;164360;7167930
52;07:31:23.993;enp0s25;163622;7151516
53;07:31:25.008;enp0s25;82178;3640487
54;07:31:26.016;enp0s25;0;64
55;07:31:27.041;enp0s25;0;0
56;07:31:28.057;enp0s25;64;128
57;07:31:29.089;enp0s25;0;0
58;07:31:30.135;enp0s25;0;64
59;07:31:31.153;enp0s25;0;0
60;07:31:32.160;enp0s25;0;64
61;07:31:33.170;enp0s25;0;0
62;07:31:34.182;enp0s25;4811;23166
63;07:31:35.203;enp0s25;0;0
64;07:31:36.212;enp0s25;17714;35427
65;07:31:37.220;enp0s25;2556;1586
66;07:31:38.302;enp0s25;5430;22082
67;07:31:39.316;enp0s25;64;128
68;07:31:40.323;enp0s25;23786;94436
69;07:31:41.331;enp0s25;9116;112159
70;07:31:42.357;enp0s25;0;0
71;07:31:43.365;enp0s25;0;64
72;07:31:44.373;enp0s25;0;0
73;07:31:45.383;enp0s25;1709;1229
74;07:31:46.400;enp0s25;22218;53319
75;07:31:47.409;enp0s25;1613;1332
