ID; Time; Network interface; TBPS; RBPS
1;11:49:42.297;enp0s25;1803;6465
2;11:49:43.310;enp0s25;42591;820143
3;11:49:44.320;enp0s25;84431;3075907
4;11:49:45.328;enp0s25;140004;6365044
5;11:49:46.342;enp0s25;143822;6345514
6;11:49:47.352;enp0s25;137255;6659466
7;11:49:48.359;enp0s25;64636;2858965
8;11:49:49.366;enp0s25;70;70
9;11:49:50.373;enp0s25;612;472
10;11:49:51.379;enp0s25;0;64
11;11:49:52.387;enp0s25;0;0
12;11:49:53.398;enp0s25;0;64
13;11:49:54.405;enp0s25;0;0
14;11:49:55.412;enp0s25;73854;2164753
15;11:49:56.422;enp0s25;143312;6880314
16;11:49:57.430;enp0s25;142060;6282842
17;11:49:58.438;enp0s25;125266;7036176
18;11:49:59.446;enp0s25;161700;7154512
19;11:50:00.454;enp0s25;161980;7160440
20;11:50:01.461;enp0s25;162324;7165062
21;11:50:02.470;enp0s25;161350;7157444
22;11:50:03.477;enp0s25;123856;5869917
23;11:50:04.484;enp0s25;0;0
24;11:50:05.491;enp0s25;0;458
25;11:50:06.498;enp0s25;0;0
26;11:50:07.505;enp0s25;0;64
27;11:50:08.512;enp0s25;0;1884
28;11:50:09.518;enp0s25;0;3040
29;11:50:10.525;enp0s25;1709;8035
30;11:50:11.534;enp0s25;140;2155
31;11:50:12.542;enp0s25;14412;187510
32;11:50:13.552;enp0s25;61713;1383576
33;11:50:14.561;enp0s25;126614;5792390
34;11:50:15.572;enp0s25;122868;5384410
35;11:50:16.582;enp0s25;146285;7139154
36;11:50:17.590;enp0s25;136386;6319037
37;11:50:18.596;enp0s25;140;1432
38;11:50:19.603;enp0s25;408;338
39;11:50:20.610;enp0s25;0;0
40;11:50:21.616;enp0s25;0;64
41;11:50:22.623;enp0s25;0;0
42;11:50:23.630;enp0s25;64;128
43;11:50:24.637;enp0s25;1866;7538
44;11:50:25.644;enp0s25;4396;8048
45;11:50:26.650;enp0s25;4952;53281
46;11:50:27.660;enp0s25;0;64
47;11:50:28.672;enp0s25;0;0
48;11:50:29.679;enp0s25;0;64
49;11:50:30.686;enp0s25;2974;39466
50;11:50:31.695;enp0s25;182974;6753132
51;11:50:32.703;enp0s25;175490;7132942
52;11:50:33.710;enp0s25;164876;7137462
53;11:50:34.718;enp0s25;176884;7133006
54;11:50:35.725;enp0s25;177380;7135234
55;11:50:36.733;enp0s25;176190;7138512
56;11:50:37.741;enp0s25;175350;7096244
57;11:50:38.748;enp0s25;176890;7136284
58;11:50:39.756;enp0s25;176190;7137462
59;11:50:40.765;enp0s25;175700;7138512
60;11:50:41.773;enp0s25;167734;7135234
61;11:50:42.780;enp0s25;174090;7058076
62;11:50:43.788;enp0s25;210;305
63;11:50:44.795;enp0s25;0;0
64;11:50:45.802;enp0s25;64;128
65;11:50:46.809;enp0s25;0;0
66;11:50:47.816;enp0s25;177;237
67;11:50:48.823;enp0s25;0;0
68;11:50:49.830;enp0s25;0;64
69;11:50:50.837;enp0s25;0;0
Build Completed
