ID; Time; Network interface; TBPS; RBPS
1;14:32:33.047;enp0s25;0;0
2;14:32:34.060;enp0s25;0;64
3;14:32:35.066;enp0s25;4155;9165
4;14:32:36.083;enp0s25;61731;1814112
5;14:32:37.094;enp0s25;0;0
6;14:32:38.101;enp0s25;68739;3018234
7;14:32:39.111;enp0s25;154988;7166478
8;14:32:40.119;enp0s25;152180;7163506
9;14:32:41.127;enp0s25;141092;6902346
10;14:32:42.142;enp0s25;148140;7160470
11;14:32:43.149;enp0s25;152390;7163442
12;14:32:44.157;enp0s25;117600;5643630
13;14:32:45.164;enp0s25;64;64
14;14:32:46.171;enp0s25;0;64
15;14:32:47.178;enp0s25;0;0
16;14:32:48.187;enp0s25;0;64
17;14:32:49.195;enp0s25;0;0
18;14:32:50.206;enp0s25;0;64
19;14:32:51.213;enp0s25;0;0
20;14:32:52.220;enp0s25;0;64
21;14:32:53.227;enp0s25;0;64
22;14:32:54.233;enp0s25;0;0
23;14:32:55.241;enp0s25;0;64
24;14:32:56.253;enp0s25;64;64
25;14:32:57.262;enp0s25;0;64
26;14:32:58.269;enp0s25;0;0
27;14:32:59.275;enp0s25;0;64
28;14:33:00.282;enp0s25;0;0
29;14:33:01.290;enp0s25;844;4228
30;14:33:02.296;enp0s25;0;0
31;14:33:03.304;enp0s25;0;64
32;14:33:04.311;enp0s25;0;0
33;14:33:05.320;enp0s25;0;64
34;14:33:06.327;enp0s25;0;0
35;14:33:07.334;enp0s25;4210;9228
36;14:33:08.351;enp0s25;57354;1802444
37;14:33:09.358;enp0s25;16776;364713
38;14:33:10.373;enp0s25;112385;5177666
39;14:33:11.386;enp0s25;138031;5870660
40;14:33:12.396;enp0s25;152180;7158888
41;14:33:13.403;enp0s25;152390;7163506
42;14:33:14.418;enp0s25;147044;7149780
43;14:33:15.426;enp0s25;134429;6249190
44;14:33:16.434;enp0s25;150990;7137636
45;14:33:17.441;enp0s25;148120;6884194
46;14:33:18.458;enp0s25;150012;7161988
47;14:33:19.466;enp0s25;137389;6122747
48;14:33:20.473;enp0s25;146930;6896274
49;14:33:21.482;enp0s25;89365;4117591
50;14:33:22.496;enp0s25;78234;3331677
51;14:33:23.510;enp0s25;32381;788213
52;14:33:24.520;enp0s25;45775;1454142
53;14:33:25.535;enp0s25;44989;1437866
54;14:33:26.543;enp0s25;120050;4554349
55;14:33:27.551;enp0s25;0;64
56;14:33:28.559;enp0s25;0;0
57;14:33:29.567;enp0s25;64;128
58;14:33:30.579;enp0s25;0;0
59;14:33:31.585;enp0s25;0;64
60;14:33:32.602;enp0s25;0;0
