ID; Time; Network interface; TBPS; RBPS
1;12:41:51.944;enp0s25;0;0
2;12:41:52.958;enp0s25;1562;659
3;12:41:53.973;enp0s25;1533;11519
4;12:41:54.982;enp0s25;3577;23209
5;12:41:55.995;enp0s25;128701;5982572
6;12:41:57.007;enp0s25;150570;7075526
7;12:41:58.015;enp0s25;152594;7158952
8;12:41:59.023;enp0s25;148560;7165094
9;12:42:00.031;enp0s25;152530;7158888
10;12:42:01.039;enp0s25;152040;7163506
11;12:42:02.049;enp0s25;50330;2475500
12;12:42:03.058;enp0s25;0;1368
13;12:42:04.066;enp0s25;0;3552
14;12:42:05.073;enp0s25;0;1184
15;12:42:06.080;enp0s25;0;1150
16;12:42:07.087;enp0s25;0;488
17;12:42:08.094;enp0s25;0;0
18;12:42:09.101;enp0s25;64;1278
19;12:42:10.108;enp0s25;0;0
20;12:42:11.115;enp0s25;0;64
21;12:42:12.122;enp0s25;0;0
22;12:42:13.134;enp0s25;0;64
23;12:42:14.145;enp0s25;0;0
24;12:42:15.154;enp0s25;0;64
25;12:42:16.161;enp0s25;0;424
26;12:42:17.174;enp0s25;0;311
27;12:42:18.182;enp0s25;0;0
28;12:42:19.189;enp0s25;0;64
29;12:42:20.198;enp0s25;897;4281
30;12:42:21.205;enp0s25;0;0
31;12:42:22.213;enp0s25;0;64
32;12:42:23.220;enp0s25;0;0
33;12:42:24.227;enp0s25;0;64
34;12:42:25.242;enp0s25;0;0
35;12:42:26.254;enp0s25;0;64
36;12:42:27.264;enp0s25;0;0
37;12:42:28.272;enp0s25;4559;9552
38;12:42:29.287;enp0s25;54834;1801965
39;12:42:30.296;enp0s25;8906;213091
40;12:42:31.309;enp0s25;127586;3977451
41;12:42:32.324;enp0s25;210;1652
42;12:42:33.334;enp0s25;0;0
43;12:42:34.342;enp0s25;0;322
44;12:42:35.349;enp0s25;0;0
45;12:42:36.356;enp0s25;0;64
46;12:42:37.364;enp0s25;0;0
47;12:42:38.371;enp0s25;0;64
48;12:42:39.378;enp0s25;11438;222309
49;12:42:40.387;enp0s25;2672;4627
50;12:42:41.402;enp0s25;22926;395536
51;12:42:42.412;enp0s25;338;472
52;12:42:43.419;enp0s25;0;488
53;12:42:44.426;enp0s25;0;64
54;12:42:45.433;enp0s25;140;171
55;12:42:46.441;enp0s25;36182;870091
56;12:42:47.454;enp0s25;75429;2399361
57;12:42:48.465;enp0s25;64554;2054045
58;12:42:49.475;enp0s25;0;0
59;12:42:50.482;enp0s25;0;64
60;12:42:51.489;enp0s25;0;0
61;12:42:52.496;enp0s25;0;458
62;12:42:53.506;enp0s25;658;432
63;12:42:54.519;enp0s25;41606;1369647
