ID; Time; Network interface; TBPS; RBPS
1;21:04:52.722;enp0s25;15716;316161
2;21:04:53.744;enp0s25;47703;1243787
3;21:04:54.751;enp0s25;7060;271792
4;21:04:55.764;enp0s25;4550;198922
5;21:04:56.779;enp0s25;3984;168648
6;21:04:57.794;enp0s25;2870;121574
7;21:04:58.805;enp0s25;8330;359836
8;21:04:59.822;enp0s25;22480;932116
9;21:05:00.831;enp0s25;29770;1261705
10;21:05:01.847;enp0s25;4760;204994
11;21:05:02.863;enp0s25;10500;460160
12;21:05:03.878;enp0s25;21140;920244
13;21:05:04.887;enp0s25;5600;245158
14;21:05:05.900;enp0s25;4970;215252
15;21:05:06.917;enp0s25;28204;1226940
16;21:05:07.927;enp0s25;16380;712006
17;21:05:08.940;enp0s25;6580;288052
18;21:05:09.951;enp0s25;8890;391708
19;21:05:10.958;enp0s25;7000;305118
20;21:05:11.967;enp0s25;24220;1047484
21;21:05:12.975;enp0s25;30450;1324090
22;21:05:13.983;enp0s25;3990;177670
23;21:05:14.992;enp0s25;5660;212520
24;21:05:16.000;enp0s25;5600;242944
25;21:05:17.009;enp0s25;5040;221628
26;21:05:18.017;enp0s25;15324;660458
27;21:05:19.025;enp0s25;46480;2021976
28;21:05:20.032;enp0s25;19810;857734
29;21:05:21.040;enp0s25;13300;578358
30;21:05:22.047;enp0s25;26810;1159816
31;21:05:23.054;enp0s25;42545;1830708
32;21:05:24.061;enp0s25;17710;766654
33;21:05:25.071;enp0s25;5846;245916
34;21:05:26.081;enp0s25;9430;371974
35;21:05:27.089;enp0s25;37660;1640958
36;21:05:28.101;enp0s25;33575;1455826
37;21:05:29.108;enp0s25;37859;1493776
38;21:05:30.117;enp0s25;828;20947
39;21:05:31.124;enp0s25;0;0
40;21:05:32.131;enp0s25;0;64
41;21:05:33.138;enp0s25;0;172
42;21:05:34.145;enp0s25;0;64
43;21:05:35.152;enp0s25;9314;241791
44;21:05:36.163;enp0s25;23724;588279
45;21:05:37.173;enp0s25;8610;364320
46;21:05:38.181;enp0s25;3290;145792
47;21:05:39.189;enp0s25;3430;151800
48;21:05:40.200;enp0s25;3144;135316
49;21:05:41.210;enp0s25;4902;182160
50;21:05:42.217;enp0s25;7070;311254
51;21:05:43.229;enp0s25;11620;503976
52;21:05:44.237;enp0s25;11340;499486
53;21:05:45.247;enp0s25;11760;516120
54;21:05:46.259;enp0s25;4200;185260
55;21:05:47.275;enp0s25;4130;179124
56;21:05:48.289;enp0s25;4200;185260
57;21:05:49.298;enp0s25;5880;259578
58;21:05:50.312;enp0s25;5740;249016
59;21:05:51.326;enp0s25;5174;223210
60;21:05:52.344;enp0s25;4970;218656
61;21:05:53.360;enp0s25;3640;159390
62;21:05:54.375;enp0s25;10039;431176
63;21:05:55.388;enp0s25;12040;514602
64;21:05:56.399;enp0s25;12390;534400
65;21:05:57.415;enp0s25;11760;502458
66;21:05:58.432;enp0s25;11620;499486
67;21:05:59.447;enp0s25;12670;537372
68;21:06:00.460;enp0s25;10780;463054
69;21:06:01.468;enp0s25;12390;528264
70;21:06:02.479;enp0s25;12034;507226
71;21:06:03.489;enp0s25;11830;505580
72;21:06:04.499;enp0s25;12320;529846
73;21:06:05.511;enp0s25;12180;519156
74;21:06:06.521;enp0s25;11760;505558
75;21:06:07.532;enp0s25;11900;514602
76;21:06:08.542;enp0s25;12460;531364
77;21:06:09.555;enp0s25;11900;505494
78;21:06:10.567;enp0s25;11690;505558
79;21:06:11.578;enp0s25;12180;528264
80;21:06:12.592;enp0s25;11620;502522
81;21:06:13.608;enp0s25;7904;337060
82;21:06:14.627;enp0s25;11970;523774
83;21:06:15.642;enp0s25;12250;516120
84;21:06:16.656;enp0s25;12040;513148
85;21:06:17.670;enp0s25;11410;487278
86;21:06:18.688;enp0s25;10290;446356
87;21:06:19.705;enp0s25;11480;499422
88;21:06:20.720;enp0s25;4760;206512
89;21:06:21.734;enp0s25;3360;148764
90;21:06:22.746;enp0s25;3220;141238
91;21:06:23.755;enp0s25;3290;145792
92;21:06:24.766;enp0s25;3074;132216
93;21:06:25.776;enp0s25;3430;151864
94;21:06:26.788;enp0s25;4060;179124
95;21:06:27.801;enp0s25;5040;221692
96;21:06:28.811;enp0s25;7420;323334
97;21:06:29.821;enp0s25;10430;452428
98;21:06:30.837;enp0s25;3500;156354
99;21:06:31.850;enp0s25;3220;141238
100;21:06:32.868;enp0s25;3570;158044
101;21:06:33.880;enp0s25;5460;241426
102;21:06:34.891;enp0s25;10990;481206
103;21:06:35.904;enp0s25;5944;250598
104;21:06:36.920;enp0s25;3150;138138
105;21:06:37.937;enp0s25;2940;130612
106;21:06:38.951;enp0s25;3144;135166
107;21:06:39.965;enp0s25;3144;133712
108;21:06:40.973;enp0s25;6090;267168
109;21:06:41.988;enp0s25;11620;510112
110;21:06:43.003;enp0s25;12810;540408
111;21:06:44.014;enp0s25;11830;501004
112;21:06:45.023;enp0s25;12110;514602
113;21:06:46.032;enp0s25;7204;312836
114;21:06:47.042;enp0s25;11550;499422
115;21:06:48.051;enp0s25;12040;528328
116;21:06:49.060;enp0s25;11480;500940
117;21:06:50.074;enp0s25;11620;505558
118;21:06:51.084;enp0s25;11830;513084
119;21:06:52.092;enp0s25;7630;334024
120;21:06:53.106;enp0s25;3640;160908
121;21:06:54.123;enp0s25;3710;160972
122;21:06:55.137;enp0s25;3780;166980
123;21:06:56.152;enp0s25;4075;147310
124;21:06:57.162;enp0s25;4643;195886
125;21:06:58.180;enp0s25;9100;399298
126;21:06:59.198;enp0s25;11550;502458
127;21:07:00.213;enp0s25;8470;368938
128;21:07:01.228;enp0s25;3290;145728
129;21:07:02.240;enp0s25;6930;302146
130;21:07:03.249;enp0s25;2870;127684
131;21:07:04.264;enp0s25;3780;165526
132;21:07:05.281;enp0s25;3150;139656
133;21:07:06.296;enp0s25;3220;142756
134;21:07:07.306;enp0s25;3010;132066
135;21:07:08.317;enp0s25;2794;121568
136;21:07:09.327;enp0s25;2940;129116
137;21:07:10.338;enp0s25;2730;121504
138;21:07:11.353;enp0s25;2940;129030
