1,10:13:00.234,77.405548737,1.29009247895000000000
2,10:14:59.217,73.599594143,1.22665990238333333333
3,10:16:55.575,75.202550811,1.25337584685000000000
4,10:18:53.520,74.356807547,1.23928012578333333333
5,10:20:46.870,76.145893226,1.26909822043333333333
6,10:22:44.944,74.020984280,1.23368307133333333333
7,10:24:42.233,73.647422840,1.22745704733333333333
8,10:26:36.760,73.970349425,1.23283915708333333333
9,10:28:34.008,73.174127791,1.21956879651666666666
10,10:30:26.352,73.707255607,1.22845426011666666666
