ID; Time; Network interface; TBPS; RBPS
1;20:55:24.770;enp0s25;0;0
2;20:55:25.782;enp0s25;52485;1115711
3;20:55:26.789;enp0s25;27816;827093
4;20:55:27.803;enp0s25;14484;616372
5;20:55:28.814;enp0s25;14607;625550
6;20:55:29.823;enp0s25;16503;631628
7;20:55:30.830;enp0s25;13580;566418
8;20:55:31.841;enp0s25;13580;576910
9;20:55:32.854;enp0s25;14560;619744
10;20:55:33.863;enp0s25;14630;622487
11;20:55:34.878;enp0s25;14490;619515
12;20:55:35.894;enp0s25;14630;622380
13;20:55:36.910;enp0s25;9940;420550
14;20:55:37.924;enp0s25;13720;585948
15;20:55:38.939;enp0s25;14624;619472
16;20:55:39.951;enp0s25;14700;628452
17;20:55:40.966;enp0s25;14490;619408
18;20:55:41.982;enp0s25;14560;619344
19;20:55:42.996;enp0s25;14000;593602
20;20:55:44.008;enp0s25;13090;558624
21;20:55:45.017;enp0s25;14490;619408
22;20:55:46.033;enp0s25;14770;628452
23;20:55:47.048;enp0s25;11130;473680
24;20:55:48.061;enp0s25;14210;605682
25;20:55:49.069;enp0s25;112502;4227758
26;20:55:50.077;enp0s25;127835;5742594
27;20:55:51.084;enp0s25;61100;1834641
28;20:55:52.091;enp0s25;478;344
29;20:55:53.106;enp0s25;0;64
30;20:55:54.119;enp0s25;0;0
31;20:55:55.133;enp0s25;0;64
32;20:55:56.148;enp0s25;0;0
33;20:55:57.162;enp0s25;0;64
34;20:55:58.170;enp0s25;0;0
35;20:55:59.185;enp0s25;0;64
36;20:56:00.195;enp0s25;64;64
37;20:56:01.206;enp0s25;0;64
38;20:56:02.214;enp0s25;0;0
39;20:56:03.221;enp0s25;0;64
40;20:56:04.229;enp0s25;0;107
41;20:56:05.238;enp0s25;0;171
42;20:56:06.246;enp0s25;0;0
43;20:56:07.262;enp0s25;0;64
44;20:56:08.280;enp0s25;1866;7515
45;20:56:09.296;enp0s25;0;64
46;20:56:10.303;enp0s25;6778;24611
47;20:56:11.310;enp0s25;2642;37227
48;20:56:12.317;enp0s25;0;0
49;20:56:13.324;enp0s25;0;64
50;20:56:14.331;enp0s25;0;0
51;20:56:15.337;enp0s25;98638;2726498
52;20:56:16.344;enp0s25;167418;7137398
53;20:56:17.353;enp0s25;176260;7143032
54;20:56:18.361;enp0s25;175350;7086154
55;20:56:19.369;enp0s25;176470;7079534
56;20:56:20.378;enp0s25;168838;7138512
57;20:56:21.386;enp0s25;169328;7055026
58;20:56:22.394;enp0s25;176604;7136348
59;20:56:23.401;enp0s25;176330;7138576
60;20:56:24.409;enp0s25;176470;7139626
61;20:56:25.417;enp0s25;176190;7137462
62;20:56:26.425;enp0s25;175630;7139626
63;20:56:27.435;enp0s25;99024;4054856
64;20:56:28.445;enp0s25;0;0
65;20:56:29.454;enp0s25;0;64
66;20:56:30.460;enp0s25;0;0
67;20:56:31.468;enp0s25;0;64
68;20:56:32.477;enp0s25;0;0
69;20:56:33.485;enp0s25;64;128
70;20:56:34.492;enp0s25;0;0
71;20:56:35.500;enp0s25;0;171
72;20:56:36.511;enp0s25;0;107
73;20:56:37.520;enp0s25;0;64
74;20:56:38.527;enp0s25;6666;11686
75;20:56:39.535;enp0s25;70;415
76;20:56:40.549;enp0s25;0;0
77;20:56:41.564;enp0s25;929;719
78;20:56:42.623;enp0s25;0;0
79;20:56:43.632;enp0s25;5944;10667
80;20:56:44.639;enp0s25;993;719
81;20:56:45.646;enp0s25;0;64
82;20:56:46.658;enp0s25;2488;11125
83;20:56:47.673;enp0s25;8952;25932
84;20:56:48.682;enp0s25;3752;11567
85;20:56:49.690;enp0s25;86734;2214628
86;20:56:50.703;enp0s25;162626;7167930
87;20:56:51.714;enp0s25;163310;7163500
88;20:56:52.722;enp0s25;163240;7161938
89;20:56:53.730;enp0s25;162890;7163554
90;20:56:54.740;enp0s25;153068;7163828
91;20:56:55.747;enp0s25;163514;7161328
92;20:56:56.760;enp0s25;157422;7169080
93;20:56:57.772;enp0s25;95704;4404434
94;20:56:58.781;enp0s25;0;0
95;20:56:59.787;enp0s25;0;1214
96;20:57:00.796;enp0s25;0;64
97;20:57:01.805;enp0s25;0;0
98;20:57:02.815;enp0s25;0;64
99;20:57:03.830;enp0s25;0;0
100;20:57:04.845;enp0s25;0;64
