ID; Time; Network interface; TBPS; RBPS
1;19:45:46.998;enp0s25;18318;345374
2;19:45:48.010;enp0s25;28487;787676
3;19:45:49.017;enp0s25;37356;7221
4;19:45:50.023;enp0s25;64;1192
5;19:45:51.030;enp0s25;36199;1512
6;19:45:52.037;enp0s25;0;64
7;19:45:53.044;enp0s25;38001;8962
8;19:45:54.051;enp0s25;10773;139556
9;19:45:55.058;enp0s25;38667;39859
10;19:45:56.065;enp0s25;0;64
11;19:45:57.072;enp0s25;37260;7098
12;19:45:58.082;enp0s25;64;1299
13;19:45:59.089;enp0s25;36135;1447
14;19:46:00.097;enp0s25;93488;3223238
15;19:46:01.107;enp0s25;261859;8201537
16;19:46:02.117;enp0s25;217784;8178002
17;19:46:03.126;enp0s25;231381;7267049
18;19:46:04.135;enp0s25;231700;8070994
19;19:46:05.143;enp0s25;247542;8083171
20;19:46:06.151;enp0s25;251852;8024540
21;19:46:07.159;enp0s25;262515;7926444
22;19:46:08.166;enp0s25;226940;7931744
23;19:46:09.175;enp0s25;224747;7054181
24;19:46:10.184;enp0s25;170164;6014550
25;19:46:11.193;enp0s25;210085;6116193
26;19:46:12.201;enp0s25;2170;74586
27;19:46:13.209;enp0s25;36199;1511
28;19:46:14.216;enp0s25;0;64
29;19:46:15.223;enp0s25;36071;832
30;19:46:16.230;enp0s25;64;743
31;19:46:17.237;enp0s25;36135;1447
32;19:46:18.244;enp0s25;0;64
33;19:46:19.251;enp0s25;36199;1477
34;19:46:20.259;enp0s25;10660;126465
35;19:46:21.267;enp0s25;1195;6916
36;19:46:22.274;enp0s25;40716;13692
37;19:46:23.284;enp0s25;42985;34873
38;19:46:24.291;enp0s25;4557;93886
39;19:46:25.298;enp0s25;43248;14246
40;19:46:26.306;enp0s25;9498;140020
41;19:46:27.313;enp0s25;36071;427
42;19:46:28.320;enp0s25;117170;4387283
43;19:46:29.333;enp0s25;163037;7725326
44;19:46:30.345;enp0s25;211187;8230635
45;19:46:31.354;enp0s25;158405;8233078
46;19:46:32.362;enp0s25;189930;8214981
47;19:46:33.375;enp0s25;189233;8228514
48;19:46:34.384;enp0s25;182670;8224619
49;19:46:35.394;enp0s25;84319;3519774
50;19:46:36.404;enp0s25;21616;2429
51;19:46:37.411;enp0s25;78;1214
52;19:46:38.459;enp0s25;37246;8569
53;19:46:39.486;enp0s25;14583;0
54;19:46:40.493;enp0s25;21552;2725
55;19:46:41.500;enp0s25;14583;0
56;19:46:42.506;enp0s25;23261;8764
57;19:46:43.518;enp0s25;14653;584
58;19:46:44.528;enp0s25;21966;1909
