ID; Time; Network interface; TBPS; RBPS
1;10:07:34.010;enp0s25;47284;1018810
2;10:07:35.020;enp0s25;45635;1486527
3;10:07:36.027;enp0s25;139654;6307772
4;10:07:37.035;enp0s25;139786;6064310
5;10:07:38.047;enp0s25;139171;7172678
6;10:07:39.057;enp0s25;90116;4087033
7;10:07:40.064;enp0s25;70;64
8;10:07:41.070;enp0s25;408;274
9;10:07:42.077;enp0s25;0;64
10;10:07:43.083;enp0s25;0;0
11;10:07:44.090;enp0s25;70;702
12;10:07:45.097;enp0s25;0;3162
13;10:07:46.104;enp0s25;1936;11138
14;10:07:47.112;enp0s25;0;2108
15;10:07:48.119;enp0s25;9311;61486
16;10:07:49.125;enp0s25;134;622
17;10:07:50.132;enp0s25;0;614
18;10:07:51.139;enp0s25;0;1266
19;10:07:52.146;enp0s25;0;3406
20;10:07:53.153;enp0s25;127644;4054226
21;10:07:54.161;enp0s25;176750;7134156
22;10:07:55.169;enp0s25;161943;7127923
23;10:07:56.176;enp0s25;172410;7137462
24;10:07:57.184;enp0s25;172480;7137914
25;10:07:58.191;enp0s25;171850;7145672
26;10:07:59.202;enp0s25;170590;7138796
27;10:08:00.209;enp0s25;171074;7135898
28;10:08:01.217;enp0s25;170450;7134522
29;10:08:02.225;enp0s25;172200;7130778
30;10:08:03.232;enp0s25;170450;7135170
31;10:08:04.240;enp0s25;163310;6858448
32;10:08:05.247;enp0s25;68110;2877826
33;10:08:06.254;enp0s25;0;64
34;10:08:07.260;enp0s25;0;0
35;10:08:08.267;enp0s25;0;64
36;10:08:09.274;enp0s25;0;0
37;10:08:10.281;enp0s25;0;530
38;10:08:11.288;enp0s25;64;64
39;10:08:12.298;enp0s25;3123;2725
40;10:08:13.305;enp0s25;2863;8758
41;10:08:14.315;enp0s25;929;719
42;10:08:15.322;enp0s25;5503;9967
43;10:08:16.329;enp0s25;1434;1357
44;10:08:17.335;enp0s25;7371;16916
45;10:08:18.342;enp0s25;3029;21461
46;10:08:19.353;enp0s25;1032;1774
47;10:08:20.363;enp0s25;28806;553960
48;10:08:21.372;enp0s25;167158;7159472
49;10:08:22.381;enp0s25;150048;6964266
50;10:08:23.388;enp0s25;160650;7125970
51;10:08:24.396;enp0s25;154210;6853618
52;10:08:25.404;enp0s25;151690;6803980
53;10:08:26.412;enp0s25;138690;6376986
54;10:08:27.420;enp0s25;147108;6899123
55;10:08:28.428;enp0s25;154000;6862338
56;10:08:29.436;enp0s25;28910;1281762
57;10:08:30.443;enp0s25;0;0
58;10:08:31.450;enp0s25;0;64
59;10:08:32.456;enp0s25;0;0
60;10:08:33.463;enp0s25;64;128
61;10:08:34.470;enp0s25;0;1606
62;10:08:35.477;enp0s25;844;4368
63;10:08:36.484;enp0s25;1004;8114
64;10:08:37.491;enp0s25;350;1518
Build Completed
