1,10:01:30.016,1148.997600975,19.14996001625000000000
2,10:22:10.874,1090.327713678,18.17212856130000000000
3,10:41:49.480,1112.774544067,18.54624240111666666666
4,11:01:51.643,1141.505148372,19.02508580620000000000
5,11:22:20.072,1099.861071065,18.33101785108333333333
6,11:42:05.776,1102.398574110,18.37330956850000000000
7,12:02:00.866,1074.696437321,17.91160728868333333333
8,12:21:24.551,1073.924414176,17.89874023626666666666
9,12:40:49.350,1127.049479187,18.78415798645000000000
10,13:01:07.480,1083.412281075,18.05687135125000000000
