ID; Time; Network interface; TBPS; RBPS
1;08:03:51.022;enp0s25;0;898
2;08:03:52.033;enp0s25;7233;28670
3;08:03:53.044;enp0s25;25742;575863
4;08:03:54.053;enp0s25;99487;2437026
5;08:03:55.067;enp0s25;80265;4429524
6;08:03:56.077;enp0s25;4480;3363788
7;08:03:57.089;enp0s25;93381;4689674
8;08:03:58.098;enp0s25;147965;7137700
9;08:03:59.106;enp0s25;81016;3614240
10;08:04:00.116;enp0s25;0;64
11;08:04:01.122;enp0s25;548;344
12;08:04:02.138;enp0s25;0;64
13;08:04:03.156;enp0s25;0;0
14;08:04:04.168;enp0s25;0;64
15;08:04:05.184;enp0s25;0;0
16;08:04:06.202;enp0s25;0;64
17;08:04:07.218;enp0s25;0;0
18;08:04:08.232;enp0s25;64;64
19;08:04:09.243;enp0s25;0;64
20;08:04:10.252;enp0s25;0;0
21;08:04:11.259;enp0s25;0;64
22;08:04:12.266;enp0s25;0;0
23;08:04:13.280;enp0s25;0;64
24;08:04:14.289;enp0s25;0;0
25;08:04:15.297;enp0s25;1758;7245
26;08:04:16.310;enp0s25;182926;6510308
27;08:04:17.318;enp0s25;163380;7156010
28;08:04:18.326;enp0s25;160580;7091532
29;08:04:19.335;enp0s25;161834;7075182
30;08:04:20.344;enp0s25;150064;6974688
31;08:04:21.352;enp0s25;157500;6913334
32;08:04:22.359;enp0s25;150640;6654116
33;08:04:23.367;enp0s25;133672;6161338
34;08:04:24.378;enp0s25;52850;2328581
35;08:04:25.387;enp0s25;0;64
36;08:04:26.396;enp0s25;0;0
37;08:04:27.402;enp0s25;0;64
38;08:04:28.410;enp0s25;0;0
39;08:04:29.418;enp0s25;0;64
40;08:04:30.424;enp0s25;64;64
41;08:04:31.433;enp0s25;0;64
42;08:04:32.441;enp0s25;0;0
43;08:04:33.448;enp0s25;0;64
44;08:04:34.458;enp0s25;0;0
45;08:04:35.466;enp0s25;0;64
46;08:04:36.472;enp0s25;0;0
47;08:04:37.479;enp0s25;0;64
48;08:04:38.486;enp0s25;1823;7653
49;08:04:39.499;enp0s25;7329;14774
50;08:04:40.510;enp0s25;1152;750
51;08:04:41.516;enp0s25;1652;7400
52;08:04:42.526;enp0s25;4272;4345
53;08:04:43.534;enp0s25;8146;66944
54;08:04:44.544;enp0s25;0;0
55;08:04:45.551;enp0s25;0;64
56;08:04:46.558;enp0s25;0;0
57;08:04:47.565;enp0s25;484;730
58;08:04:48.574;enp0s25;138212;4284598
59;08:04:49.582;enp0s25;177030;7137462
60;08:04:50.590;enp0s25;162020;7137398
61;08:04:51.598;enp0s25;175210;7126322
62;08:04:52.606;enp0s25;176324;7128550
63;08:04:53.614;enp0s25;176190;7128550
64;08:04:54.622;enp0s25;176050;7129600
65;08:04:55.630;enp0s25;174860;7122980
66;08:04:56.638;enp0s25;175980;7122916
67;08:04:57.645;enp0s25;173950;7092902
68;08:04:58.653;enp0s25;176260;7136284
69;08:04:59.660;enp0s25;176470;7137462
70;08:05:00.667;enp0s25;60550;2450668
71;08:05:01.674;enp0s25;0;64
72;08:05:02.688;enp0s25;0;0
73;08:05:03.696;enp0s25;64;128
74;08:05:04.703;enp0s25;0;0
75;08:05:05.710;enp0s25;0;64
76;08:05:06.717;enp0s25;0;0
77;08:05:07.724;enp0s25;0;64
78;08:05:08.731;enp0s25;0;0
79;08:05:09.740;enp0s25;0;64
80;08:05:10.751;enp0s25;0;0
81;08:05:11.766;enp0s25;0;64
82;08:05:12.782;enp0s25;2510;11076
83;08:05:13.792;enp0s25;44606;866933
84;08:05:14.801;enp0s25;96325;3573033
85;08:05:15.808;enp0s25;144818;6453222
86;08:05:16.820;enp0s25;147588;6368290
87;08:05:17.830;enp0s25;146759;7139218
88;08:05:18.837;enp0s25;45307;1783542
89;08:05:19.844;enp0s25;70;134
90;08:05:20.853;enp0s25;548;344
91;08:05:21.860;enp0s25;0;64
92;08:05:22.866;enp0s25;0;0
93;08:05:23.873;enp0s25;0;64
94;08:05:24.880;enp0s25;0;0
95;08:05:25.886;enp0s25;2954;8329
96;08:05:26.894;enp0s25;129047;5047247
97;08:05:27.904;enp0s25;163380;7160504
98;08:05:28.912;enp0s25;162330;7131978
99;08:05:29.920;enp0s25;163030;7154512
100;08:05:30.928;enp0s25;163310;7163436
101;08:05:31.937;enp0s25;161910;7169492
102;08:05:32.945;enp0s25;162330;7157444
103;08:05:33.953;enp0s25;161140;7120058
104;08:05:34.969;enp0s25;38500;1729052
105;08:05:35.978;enp0s25;64;128
106;08:05:36.986;enp0s25;0;0
107;08:05:37.999;enp0s25;0;64
108;08:05:39.010;enp0s25;0;0
109;08:05:40.021;enp0s25;0;64
110;08:05:41.030;enp0s25;0;0
111;08:05:42.039;enp0s25;0;64
112;08:05:43.046;enp0s25;0;0
113;08:05:44.052;enp0s25;0;64
114;08:05:45.059;enp0s25;1168;7297
115;08:05:46.071;enp0s25;8626;15334
116;08:05:47.079;enp0s25;274;344
117;08:05:48.096;enp0s25;1958;7601
