1,09:14:34.672,58.982585548,.98304309246666666666
2,09:16:34.937,57.925129938,.96541883230000000000
3,09:18:33.912,57.380954874,.95634924790000000000
4,09:20:32.697,58.176061251,.96960102085000000000
5,09:22:31.864,59.496238846,.99160398076666666666
6,09:24:32.761,57.783029614,.96305049356666666666
7,09:26:33.368,58.996641547,.98327735911666666666
8,09:28:33.880,58.992140369,.98320233948333333333
9,09:30:34.009,60.237085353,1.00395142255000000000
10,09:32:35.672,57.772679826,.96287799710000000000
