1,22:03:53.426,301.106619364,5.01844365606666666666
2,22:09:35.604,220.053635284,3.66756058806666666666
3,22:13:56.403,315.558620288,5.25931033813333333333
4,22:19:49.648,250.427908301,4.17379847168333333333
5,22:24:38.964,250.669496049,4.17782493415000000000
6,22:29:28.337,286.924950453,4.78208250755000000000
7,22:34:55.409,223.308678416,3.72181130693333333333
8,22:39:17.552,253.106677528,4.21844462546666666666
9,22:44:08.244,227.623151990,3.79371919983333333333
10,22:48:33.455,222.262220916,3.70437034860000000000
