1,19:31:53.782,52.904434779,.88174057965000000000
2,19:33:23.379,53.461242270,.89102070450000000000
3,19:34:56.309,53.437009305,.89061682175000000000
4,19:36:28.083,52.837429190,.88062381983333333333
5,19:37:59.541,53.244564102,.88740940170000000000
6,19:39:29.429,53.078073214,.88463455356666666666
7,19:41:01.076,53.329836991,.88883061651666666666
8,19:42:31.060,57.769639083,.96282731805000000000
9,19:44:09.140,57.009099524,.95015165873333333333
10,19:45:46.997,58.310823512,.97184705853333333333
