1,10:42:57.354,833.004301280,13.88340502133333333333
2,10:58:00.447,706.874853881,11.78124756468333333333
3,11:10:58.062,703.465240138,11.72442066896666666666
4,11:23:52.047,716.193766238,11.93656277063333333333
5,11:37:01.025,723.180973793,12.05301622988333333333
6,11:50:18.490,701.164685720,11.68607809533333333333
7,12:03:12.903,691.143973681,11.51906622801666666666
8,12:15:54.886,683.062856212,11.38438093686666666666
9,12:28:28.633,730.556631577,12.17594385961666666666
10,12:41:51.944,666.174395456,11.10290659093333333333
