1,18:07:05.848,0.0,25.274724,5091480
2,18:07:06.021,3.0,25.273970,5091484
3,18:07:06.191,3.1,25.273970,5091328
4,18:07:06.360,1.5,25.272957,5091368
5,18:07:06.529,0.0,25.271825,5090920
6,18:07:06.698,3.0,25.272878,5091392
7,18:07:06.868,0.0,25.274347,5091404
8,18:07:07.040,1.6,25.275638,5091664
9,18:07:07.209,1.5,25.274883,5091292
10,18:07:07.378,1.5,25.273315,5091196
11,18:07:07.547,3.0,25.270932,5090992
12,18:07:07.717,1.5,25.274903,5091516
13,18:07:07.886,1.5,25.275956,5091988
14,18:07:08.058,0.0,25.275638,5091940
15,18:07:08.231,1.5,25.278140,5092168
16,18:07:08.410,1.5,25.277127,5091964
17,18:07:08.587,0.0,25.275519,5091640
18,18:07:08.763,1.5,25.275439,5091924
19,18:07:08.942,3.1,25.277087,5091736
20,18:07:09.115,1.5,25.276253,5091788
21,18:07:09.287,0.0,25.277465,5092032
22,18:07:09.457,0.0,25.276591,5092108
23,18:07:09.627,1.5,25.282210,5092768
24,18:07:09.800,3.0,25.280185,5092580
25,18:07:09.969,0.0,25.280761,5092696
26,18:07:10.138,3.1,25.280800,5092704
27,18:07:10.307,1.5,25.288505,5094036
28,18:07:10.476,0.0,25.376807,5111388
29,18:07:10.646,7.5,25.574478,5152108
30,18:07:10.816,3.1,25.579839,5152944
31,18:07:10.988,0.0,25.578211,5152396
32,18:07:11.159,1.5,25.582043,5153388
33,18:07:11.338,1.5,25.585022,5153988
34,18:07:11.513,3.1,25.585002,5153984
35,18:07:11.686,1.5,25.586868,5154360
36,18:07:11.863,1.6,25.587762,5154540
37,18:07:12.036,0.0,25.586054,5154236
38,18:07:12.207,1.5,25.589192,5154608
39,18:07:12.382,4.1,25.584625,5153908
40,18:07:12.554,1.5,25.590860,5155180
41,18:07:12.733,3.1,25.584188,5153820
42,18:07:12.905,2.9,25.588775,5154744
43,18:07:13.081,3.1,25.587941,5154576
44,18:07:13.253,1.5,25.589390,5155108
45,18:07:13.428,2.9,25.583850,5153784
46,18:07:13.602,2.8,25.587365,5154240
47,18:07:13.774,1.5,25.586412,5154036
48,18:07:13.948,1.5,25.589152,5154600
49,18:07:14.119,2.9,25.588894,5155124
50,18:07:14.293,2.9,25.585181,5154020
51,18:07:14.469,1.4,25.580991,5153176
52,18:07:14.641,1.4,25.582559,5153272
53,18:07:14.812,1.5,25.585617,5154108
54,18:07:14.985,0.0,25.585379,5154060
55,18:07:15.159,1.5,25.586432,5154052
56,18:07:15.331,1.4,25.581507,5153280
57,18:07:15.503,1.5,25.580574,5153092
58,18:07:15.674,3.2,25.580792,5153396
59,18:07:15.844,4.3,25.585578,5154100
60,18:07:16.016,1.4,25.586551,5153880
61,18:07:16.188,0.0,25.586491,5154064
62,18:07:16.359,4.1,25.589152,5154820
63,18:07:16.531,1.3,25.586491,5154284
64,18:07:16.702,5.6,25.580018,5152980
65,18:07:16.873,2.9,25.583810,5153744
66,18:07:17.044,1.4,25.585022,5154028
67,18:07:17.217,1.4,25.582659,5153940
68,18:07:17.389,2.7,25.583771,5153736
69,18:07:17.562,5.3,25.586471,5154532
70,18:07:17.734,2.9,25.588258,5154640
71,18:07:17.905,6.8,25.583513,5153920
72,18:07:18.078,2.8,25.583949,5153772
73,18:07:18.249,11.6,25.585717,5154128
74,18:07:18.421,1.5,25.585181,5153800
75,18:07:18.592,4.3,25.587166,5154420
76,18:07:18.762,5.9,25.657597,5168388
77,18:07:18.933,4.4,25.744092,5186300
78,18:07:19.103,1.5,25.899548,5217372
79,18:07:19.273,0.0,26.063484,5250372
80,18:07:19.443,1.6,26.234805,5284836
81,18:07:19.615,4.7,26.238777,5285952
82,18:07:19.786,3.0,26.238737,5285676
83,18:07:19.957,1.6,26.252180,5288920
84,18:07:20.128,1.5,26.342983,5306456
85,18:07:20.299,0.0,26.412481,5321204
86,18:07:20.469,3.1,26.497348,5338024
87,18:07:20.640,0.0,26.507812,5339880
88,18:07:20.810,2.8,26.510989,5340624
89,18:07:20.982,1.6,26.509937,5340308
90,18:07:21.152,0.0,26.511148,5340332
91,18:07:21.321,1.5,26.510036,5340108
92,18:07:21.490,1.6,26.508130,5339944
93,18:07:21.659,0.0,26.511128,5340816
94,18:07:21.831,3.1,26.511267,5341096
95,18:07:22.001,1.6,26.510195,5340360
96,18:07:22.171,1.5,26.509301,5340180
97,18:07:22.341,0.0,26.510393,5340400
98,18:07:22.511,0.0,26.519150,5342164
99,18:07:22.680,1.5,26.520262,5342648
100,18:07:22.849,1.4,26.520679,5342472
101,18:07:23.017,0.0,26.529555,5344260
102,18:07:23.186,0.0,26.530488,5344228
103,18:07:23.355,1.5,26.531779,5344488
104,18:07:23.524,0.0,26.529476,5344244
105,18:07:23.693,1.6,26.528185,5343984
106,18:07:23.862,1.6,26.529912,5344332
107,18:07:24.031,0.0,26.530528,5344480
108,18:07:24.200,0.0,26.529257,5344200
109,18:07:24.369,0.0,26.528006,5343948
110,18:07:24.538,0.0,26.529098,5344168
111,18:07:24.707,0.0,26.528046,5343956
112,18:07:24.875,0.0,26.528403,5344028
113,18:07:25.044,0.0,26.527847,5343696
114,18:07:25.213,1.6,26.526199,5343584
115,18:07:25.382,1.6,26.530111,5344372
116,18:07:25.552,3.0,26.528165,5343760
117,18:07:25.721,1.6,26.527966,5343940
118,18:07:25.891,0.0,26.530945,5344540
119,18:07:26.061,0.0,26.528125,5343752
120,18:07:26.230,0.0,26.525782,5343500
121,18:07:26.399,0.0,26.526140,5343612
122,18:07:26.568,1.5,26.547049,5347564
123,18:07:26.737,1.5,26.546612,5347696
124,18:07:26.907,1.5,26.545520,5347476
125,18:07:27.077,3.1,26.599291,5362372
126,18:07:27.248,1.5,26.733819,5385408
127,18:07:27.417,0.0,26.805798,5399688
128,18:07:27.588,1.3,26.855062,5411944
129,18:07:27.757,3.1,26.913838,5421924
130,18:07:27.927,3.2,26.916478,5422204
131,18:07:28.097,1.5,26.918722,5422436
132,18:07:28.266,0.0,26.916379,5422184
133,18:07:28.434,1.5,26.916181,5422144
134,18:07:28.604,0.0,26.917213,5422352
135,18:07:28.773,1.6,26.917372,5422384
136,18:07:28.942,2.9,26.917392,5422664
137,18:07:29.117,1.5,26.918325,5422576
138,18:07:29.292,0.0,26.919616,5423096
139,18:07:29.467,1.5,26.921105,5423136
140,18:07:29.644,0.0,26.919616,5422836
141,18:07:29.820,1.5,26.918285,5422836
142,18:07:29.996,1.4,26.919695,5422852
143,18:07:30.173,1.5,26.920787,5423088
144,18:07:30.349,1.5,26.921105,5422916
145,18:07:30.524,0.0,26.920211,5422956
146,18:07:30.699,1.5,26.919159,5422744
147,18:07:30.876,1.5,26.920450,5423004
148,18:07:31.052,1.5,26.919258,5422764
149,18:07:31.222,0.0,26.921065,5423388
150,18:07:31.392,1.5,26.932483,5425428
151,18:07:31.561,0.0,26.932800,5425272
152,18:07:31.731,0.0,26.929445,5424856
153,18:07:31.902,1.6,26.928432,5424856
154,18:07:32.072,1.5,26.931113,5425152
155,18:07:32.242,1.6,26.930676,5425064
156,18:07:32.412,1.5,26.929584,5424624
157,18:07:32.581,0.0,26.938102,5426560
158,18:07:32.751,1.5,26.937487,5426476
159,18:07:32.921,0.0,26.938837,5426708
160,18:07:33.091,0.0,27.103149,5460052
161,18:07:33.261,1.5,27.104241,5460028
162,18:07:33.431,1.4,27.104083,5459776
163,18:07:33.600,1.5,27.102017,5459580
164,18:07:33.770,0.0,27.104083,5459996
165,18:07:33.939,1.5,27.104480,5460076
166,18:07:34.109,0.0,27.104559,5460092
167,18:07:34.278,1.5,27.104400,5460320
168,18:07:34.447,1.5,27.124614,5463912
169,18:07:34.617,1.4,27.123840,5463976
170,18:07:34.786,0.0,27.123363,5463660
171,18:07:34.955,1.6,27.121000,5463184
172,18:07:35.125,0.0,27.124237,5463836
173,18:07:35.294,1.6,27.124316,5464072
174,18:07:35.463,0.0,27.124555,5463900
175,18:07:35.633,1.5,27.125111,5464232
176,18:07:35.802,1.4,27.124296,5464068
177,18:07:35.972,1.5,27.125706,5464132
178,18:07:36.142,1.5,27.125190,5464028
179,18:07:36.312,0.0,27.123006,5464068
180,18:07:36.482,1.5,27.125706,5464352
181,18:07:36.658,1.5,27.123363,5464140
182,18:07:36.837,1.5,27.124535,5463896
183,18:07:37.006,3.2,27.126084,5464428
184,18:07:37.177,0.0,27.137322,5466692
185,18:07:37.347,1.5,27.147370,5468496
186,18:07:37.517,1.5,27.146397,5468300
187,18:07:37.686,1.6,27.144411,5468388
188,18:07:37.855,1.6,27.144828,5468448
189,18:07:38.024,0.0,27.146397,5468300
190,18:07:38.193,0.0,27.143835,5468004
191,18:07:38.362,0.0,27.147429,5468508
192,18:07:38.531,1.5,27.145404,5468320
193,18:07:38.701,0.0,27.145086,5468256
194,18:07:38.871,1.6,27.144391,5468196
195,18:07:39.041,0.0,27.145146,5468268
196,18:07:39.211,0.0,27.143498,5468236
197,18:07:39.380,0.0,27.144471,5467912
198,18:07:39.549,0.0,27.142366,5467708
199,18:07:39.719,1.6,27.143379,5468164
200,18:07:39.890,0.0,27.147588,5468760
201,18:07:40.060,0.0,27.147787,5469020
202,18:07:40.231,4.6,27.147648,5468772
203,18:07:40.401,0.0,27.147012,5468424
204,18:07:40.570,3.1,27.147290,5468756
205,18:07:40.740,2.9,27.145761,5468480
206,18:07:40.918,1.5,27.146834,5468608
207,18:07:41.091,4.7,27.149375,5469120
208,18:07:41.264,2.7,27.142703,5468392
209,18:07:41.436,0.0,27.146337,5468508
210,18:07:41.610,3.1,27.152175,5469684
211,18:07:41.780,1.5,27.155968,5470708
212,18:07:41.956,4.4,27.158211,5470900
213,18:07:42.134,4.6,27.143518,5468404
214,18:07:42.307,3.7,27.144391,5468368
215,18:07:42.478,2.8,27.145225,5468284
216,18:07:42.650,4.2,27.146476,5468536
217,18:07:42.823,5.6,27.145086,5468256
218,18:07:42.995,4.2,27.147707,5468788
219,18:07:43.166,4.2,27.145702,5468380
220,18:07:43.337,1.4,27.144391,5468116
221,18:07:43.508,5.6,27.147112,5468664
222,18:07:43.681,4.2,27.148164,5469144
223,18:07:43.855,5.4,27.149812,5468988
224,18:07:44.028,10.8,27.144768,5468192
225,18:07:44.202,4.1,27.146933,5468628
226,18:07:44.373,9.3,27.144749,5468188
227,18:07:44.546,8.3,27.144749,5467968
228,18:07:44.717,3.9,27.147648,5468772
229,18:07:44.889,9.0,27.147112,5468444
230,18:07:45.063,13.3,27.146814,5468872
231,18:07:45.234,11.1,27.152473,5469756
232,18:07:45.406,13.9,27.147509,5468752
233,18:07:45.578,11.3,27.147350,5468492
234,18:07:45.748,7.5,27.146714,5468820
235,18:07:45.919,4.8,27.149435,5469132
236,18:07:46.091,12.5,27.148640,5468972
237,18:07:46.263,12.5,27.145523,5468368
238,18:07:46.435,4.5,27.147747,5469016
239,18:07:46.608,1.5,27.147131,5468668
240,18:07:46.780,4.6,27.146933,5468628
241,18:07:46.953,1.5,27.147330,5468708
242,18:07:47.124,3.1,27.146178,5468476
243,18:07:47.297,1.6,27.147747,5468792
244,18:07:47.470,3.2,27.148680,5468760
245,18:07:47.644,6.0,27.144927,5468224
246,18:07:47.817,0.0,27.147469,5468736
247,18:07:47.991,3.0,27.147608,5469232
248,18:07:48.168,2.9,27.148462,5468936
249,18:07:48.344,1.5,27.146039,5468224
250,18:07:48.518,1.9,27.148760,5468996
251,18:07:48.691,0.0,27.147032,5468648
252,18:07:48.864,1.9,27.147727,5468788
253,18:07:49.036,3.8,27.148978,5469040
254,18:07:49.206,1.9,27.147866,5468596
255,18:07:49.381,0.0,27.147707,5468364
256,18:07:49.553,3.6,27.149991,5469244
257,18:07:49.725,1.9,27.148462,5468964
258,18:07:49.900,0.0,27.150130,5469272
259,18:07:50.074,1.8,27.146893,5468620
260,18:07:50.245,3.8,27.146039,5468668
261,18:07:50.417,1.9,27.146158,5468472
262,18:07:50.589,0.0,27.146933,5468628
263,18:07:50.761,0.0,27.148640,5469240
264,18:07:50.934,1.9,27.146794,5468600
265,18:07:51.105,1.5,27.145146,5468268
266,18:07:51.282,0.0,27.146933,5468628
267,18:07:51.454,0.0,27.145444,5468328
268,18:07:51.627,0.0,27.144332,5468104
269,18:07:51.800,0.0,27.150467,5469120
270,18:07:51.973,0.0,27.147846,5468812
271,18:07:52.147,1.8,27.147687,5468780
272,18:07:52.318,5.5,27.147926,5469080
273,18:07:52.492,3.6,27.149276,5469100
274,18:07:52.664,2.0,27.148343,5468692
275,18:07:52.838,1.8,27.145225,5468284
276,18:07:53.010,1.8,27.146794,5468600
277,18:07:53.182,1.8,27.142445,5467756
278,18:07:53.356,1.6,27.143120,5467860
279,18:07:53.532,3.0,27.144312,5468100
280,18:07:53.711,6.3,27.147886,5468820
281,18:07:53.890,4.2,27.144332,5468348
282,18:07:54.067,3.0,27.146933,5468628
283,18:07:54.243,6.6,27.146178,5468476
284,18:07:54.415,3.1,27.147588,5468760
285,18:07:54.588,3.1,27.148581,5469204
286,18:07:54.765,4.4,27.151480,5469324
287,18:07:54.942,3.1,27.147826,5468808
288,18:07:55.120,2.9,27.150845,5469416
289,18:07:55.298,3.0,27.151043,5469268
290,18:07:55.471,1.5,27.149594,5469440
291,18:07:55.644,1.6,27.152135,5469456
292,18:07:55.818,0.0,27.150408,5469328
293,18:07:55.996,0.0,27.152254,5469700
294,18:07:56.166,1.7,27.152096,5469668
295,18:07:56.337,1.6,27.152254,5469480
296,18:07:56.511,2.9,27.150368,5469540
297,18:07:56.689,1.6,27.148660,5468756
298,18:07:56.864,0.0,27.147926,5469328
299,18:07:57.037,1.6,27.149395,5469124
300,18:07:57.208,4.6,27.145722,5468644
301,18:07:57.385,3.0,27.149891,5469300
302,18:07:57.563,1.5,27.147350,5467988
303,18:07:57.736,1.6,27.152493,5469748
304,18:07:57.915,2.9,27.205708,5480500
305,18:07:58.086,4.4,27.224274,5483988
306,18:07:58.257,4.5,27.228364,5485032
307,18:07:58.429,2.9,27.236327,5486636
308,18:07:58.600,3.0,27.233070,5486476
309,18:07:58.771,4.5,27.369087,5513160
310,18:07:58.943,1.4,27.543308,5548476
311,18:07:59.112,0.0,27.709626,5582264
312,18:07:59.282,3.1,27.859423,5613044
313,18:07:59.452,3.0,27.885634,5617216
314,18:07:59.622,1.6,27.994586,5638944
315,18:07:59.793,5.6,27.993514,5639092
316,18:07:59.965,3.0,27.996115,5639692
317,18:08:00.135,1.5,28.159038,5672512
318,18:08:00.306,0.0,28.334867,5708176
319,18:08:00.477,3.1,28.420250,5725384
320,18:08:00.649,4.5,28.509286,5743336
321,18:08:00.820,4.3,28.511649,5743544
322,18:08:00.992,4.5,28.510140,5743500
323,18:08:01.162,4.5,28.515938,5744652
324,18:08:01.335,3.0,28.513992,5744284
325,18:08:01.508,1.5,28.511669,5743792
326,18:08:01.679,1.5,28.518500,5745168
327,18:08:01.850,4.5,28.603565,5762060
328,18:08:02.020,0.0,28.780228,5797648
329,18:08:02.190,1.4,28.789799,5799576
330,18:08:02.360,1.6,28.823515,5806148
331,18:08:02.531,4.6,28.818690,5805656
332,18:08:02.701,3.0,28.820775,5805856
333,18:08:02.871,2.9,28.820378,5805736
334,18:08:03.041,3.0,28.929986,5829864
335,18:08:03.212,4.6,28.985782,5839064
336,18:08:03.383,4.3,28.984174,5838732
337,18:08:03.555,4.5,28.983360,5838812
338,18:08:03.725,6.0,28.985207,5838940
339,18:08:03.897,4.5,28.983697,5838880
340,18:08:04.067,3.0,28.983300,5838816
341,18:08:04.239,3.1,28.988125,5839552
342,18:08:04.410,4.6,28.986656,5839264
343,18:08:04.581,4.5,28.988145,5839532
344,18:08:04.753,3.1,28.987748,5839452
345,18:08:04.923,5.9,28.984809,5839112
