1,12:51:36.146,387.819280167,6.46365466945000000000
2,12:58:41.764,375.022688084,6.25037813473333333333
3,13:05:35.491,369.289683760,6.15482806266666666666
4,13:12:22.147,380.390488189,6.33984146981666666666
5,13:19:21.475,387.580958459,6.45968264098333333333
6,13:26:26.596,369.741631542,6.16236052570000000000
7,13:33:13.763,381.173843087,6.35289738478333333333
8,13:40:14.244,372.587345654,6.20978909423333333333
9,13:47:03.458,392.240420898,6.53734034830000000000
10,13:54:13.379,377.317832021,6.28863053368333333333
