ID; Time; Network interface; TBPS; RBPS
1;10:41:49.481;enp0s25;0;0
2;10:41:50.493;enp0s25;0;64
3;10:41:51.505;enp0s25;0;0
4;10:41:52.517;enp0s25;0;1500
5;10:41:53.526;enp0s25;64;2944
6;10:41:54.533;enp0s25;0;962
7;10:41:55.542;enp0s25;0;568
8;10:41:56.550;enp0s25;0;1348
9;10:41:57.561;enp0s25;0;0
10;10:41:58.580;enp0s25;0;64
11;10:41:59.598;enp0s25;17842;203381
12;10:42:00.607;enp0s25;94992;2643651
13;10:42:01.619;enp0s25;3893;3708
14;10:42:02.630;enp0s25;49569;1029739
15;10:42:03.638;enp0s25;1236;688
16;10:42:04.646;enp0s25;64;128
17;10:42:05.654;enp0s25;0;386
18;10:42:06.668;enp0s25;0;64
19;10:42:07.676;enp0s25;90001;3136499
20;10:42:08.692;enp0s25;165931;6815136
21;10:42:09.702;enp0s25;155528;7163880
22;10:42:10.710;enp0s25;155400;7166542
23;10:42:11.719;enp0s25;155400;7169514
24;10:42:12.729;enp0s25;154464;7165024
25;10:42:13.739;enp0s25;157850;7113348
26;10:42:14.748;enp0s25;156639;6944434
27;10:42:15.764;enp0s25;158742;7166542
28;10:42:16.773;enp0s25;159250;7163506
29;10:42:17.781;enp0s25;137620;6129684
30;10:42:18.791;enp0s25;159740;7166542
31;10:42:19.799;enp0s25;160440;7166478
32;10:42:20.808;enp0s25;160339;7163506
33;10:42:21.817;enp0s25;161828;7163442
34;10:42:22.826;enp0s25;166700;7155986
35;10:42:23.835;enp0s25;161000;7158888
36;10:42:24.843;enp0s25;156100;6937324
37;10:42:25.853;enp0s25;159718;7172550
38;10:42:26.867;enp0s25;190818;7169642
39;10:42:27.883;enp0s25;166333;7161924
40;10:42:28.894;enp0s25;163059;7134645
41;10:42:29.978;enp0s25;170720;6764393
42;10:42:30.987;enp0s25;201365;7157711
43;10:42:31.999;enp0s25;173434;7173613
44;10:42:33.014;enp0s25;197137;7137766
45;10:42:34.030;enp0s25;200527;7093967
46;10:42:35.043;enp0s25;160351;6959740
47;10:42:36.056;enp0s25;137480;6105396
48;10:42:37.065;enp0s25;137070;5947652
49;10:42:38.073;enp0s25;142460;5600558
50;10:42:39.080;enp0s25;125732;4610122
51;10:42:40.088;enp0s25;103450;4365768
52;10:42:41.095;enp0s25;121680;5027680
53;10:42:42.103;enp0s25;139896;5637852
54;10:42:43.114;enp0s25;153109;6609436
55;10:42:44.122;enp0s25;157039;6846180
56;10:42:45.131;enp0s25;145259;5746687
57;10:42:46.138;enp0s25;149381;4386610
58;10:42:47.145;enp0s25;157273;5930559
59;10:42:48.153;enp0s25;105938;2991478
60;10:42:49.161;enp0s25;66342;2866741
61;10:42:50.173;enp0s25;0;0
62;10:42:51.182;enp0s25;0;64
63;10:42:52.190;enp0s25;0;0
64;10:42:53.198;enp0s25;0;64
65;10:42:54.205;enp0s25;0;0
66;10:42:55.219;enp0s25;0;64
67;10:42:56.227;enp0s25;0;0
68;10:42:57.234;enp0s25;0;64
69;10:42:58.253;enp0s25;0;0
70;10:42:59.262;enp0s25;64;128
71;10:43:00.269;enp0s25;0;0
72;10:43:01.278;enp0s25;0;64
73;10:43:02.285;enp0s25;0;64
74;10:43:03.292;enp0s25;0;0
75;10:43:04.299;enp0s25;0;64
76;10:43:05.319;enp0s25;0;0
