ID; Time; Network interface; TBPS; RBPS
1;07:48:43.785;enp0s25;64;64
2;07:48:44.795;enp0s25;0;64
3;07:48:45.806;enp0s25;9201;132635
4;07:48:46.817;enp0s25;55011;1691293
5;07:48:47.823;enp0s25;0;0
6;07:48:48.830;enp0s25;67619;3012232
7;07:48:49.846;enp0s25;141442;6852252
8;07:48:50.856;enp0s25;134944;6562378
9;07:48:51.864;enp0s25;122012;6538026
10;07:48:52.872;enp0s25;147160;7078498
11;07:48:53.880;enp0s25;141466;7152816
12;07:48:54.887;enp0s25;135508;6982500
13;07:48:55.894;enp0s25;70;70
14;07:48:56.902;enp0s25;0;64
15;07:48:57.908;enp0s25;0;0
16;07:48:58.915;enp0s25;0;64
17;07:48:59.922;enp0s25;0;0
18;07:49:00.928;enp0s25;0;64
19;07:49:01.935;enp0s25;0;0
20;07:49:02.942;enp0s25;0;64
21;07:49:03.948;enp0s25;0;0
22;07:49:04.955;enp0s25;0;171
23;07:49:05.961;enp0s25;64;171
24;07:49:06.968;enp0s25;0;64
25;07:49:07.974;enp0s25;0;0
26;07:49:08.989;enp0s25;0;64
27;07:49:09.996;enp0s25;0;0
28;07:49:11.003;enp0s25;0;64
29;07:49:12.015;enp0s25;0;0
30;07:49:13.022;enp0s25;0;64
31;07:49:14.032;enp0s25;774;4094
32;07:49:15.041;enp0s25;70;134
33;07:49:16.047;enp0s25;0;0
34;07:49:17.054;enp0s25;64;128
35;07:49:18.063;enp0s25;0;64
36;07:49:19.077;enp0s25;0;0
37;07:49:20.093;enp0s25;1793;16380
38;07:49:21.106;enp0s25;131268;5348504
39;07:49:22.122;enp0s25;159592;7154398
40;07:49:23.130;enp0s25;153650;7161924
41;07:49:24.138;enp0s25;153930;7161988
42;07:49:25.145;enp0s25;150280;7163442
43;07:49:26.152;enp0s25;147029;6784719
44;07:49:27.160;enp0s25;151970;7072362
45;07:49:28.167;enp0s25;153574;7140800
46;07:49:29.175;enp0s25;129118;6760079
47;07:49:30.185;enp0s25;153217;7099634
48;07:49:31.192;enp0s25;154255;7150351
49;07:49:32.200;enp0s25;112807;4940471
50;07:49:33.210;enp0s25;82879;2432182
51;07:49:34.220;enp0s25;137493;5796118
52;07:49:35.228;enp0s25;134;241
53;07:49:36.236;enp0s25;0;171
54;07:49:37.243;enp0s25;0;0
55;07:49:38.253;enp0s25;0;64
56;07:49:39.260;enp0s25;64;64
57;07:49:40.268;enp0s25;0;64
58;07:49:41.275;enp0s25;0;0
59;07:49:42.283;enp0s25;0;64
60;07:49:43.291;enp0s25;0;0
61;07:49:44.299;enp0s25;0;64
62;07:49:45.307;enp0s25;0;0
63;07:49:46.315;enp0s25;0;64
64;07:49:47.325;enp0s25;0;0
65;07:49:48.333;enp0s25;0;64
66;07:49:49.346;enp0s25;0;0
67;07:49:50.355;enp0s25;64;128
