1,11:07:22.689,623.082191272,10.38470318786666666666
2,11:19:10.889,507.722436765,8.46204061275000000000
3,11:28:50.611,514.242973362,8.57071622270000000000
4,11:38:39.727,500.421992208,8.34036653680000000000
5,11:48:14.440,531.918127045,8.86530211741666666666
6,11:58:18.555,504.284995105,8.40474991841666666666
7,12:07:55.125,490.945589107,8.18242648511666666666
8,12:17:18.656,554.837364585,9.24728940975000000000
9,12:27:45.491,537.977890992,8.96629818320000000000
10,12:37:58.506,493.261277746,8.22102129576666666666
