ID; Time; Network interface; TBPS; RBPS
1;15:25:54.071;enp0s25;0;0
2;15:25:55.091;enp0s25;0;64
3;15:25:56.098;enp0s25;4050;3811
4;15:25:57.111;enp0s25;2143;3003
5;15:25:58.121;enp0s25;4538;66880
6;15:25:59.134;enp0s25;95751;4874362
7;15:26:00.150;enp0s25;121626;6432046
8;15:26:01.164;enp0s25;159852;6837368
9;15:26:02.173;enp0s25;174110;8224524
10;15:26:03.180;enp0s25;179200;8226176
11;15:26:04.188;enp0s25;179480;8257920
12;15:26:05.200;enp0s25;23450;1199210
13;15:26:06.207;enp0s25;0;0
14;15:26:07.215;enp0s25;0;64
15;15:26:08.222;enp0s25;0;0
16;15:26:09.228;enp0s25;64;128
17;15:26:10.235;enp0s25;0;0
18;15:26:11.242;enp0s25;0;64
19;15:26:12.249;enp0s25;0;0
20;15:26:13.256;enp0s25;0;400
21;15:26:14.262;enp0s25;0;0
22;15:26:15.269;enp0s25;0;64
23;15:26:16.282;enp0s25;0;0
24;15:26:17.292;enp0s25;0;64
25;15:26:18.300;enp0s25;0;0
26;15:26:19.308;enp0s25;0;64
27;15:26:20.317;enp0s25;64;64
28;15:26:21.324;enp0s25;0;64
29;15:26:22.338;enp0s25;0;0
30;15:26:23.348;enp0s25;0;64
31;15:26:24.362;enp0s25;197;165
32;15:26:25.373;enp0s25;662;4063
33;15:26:26.381;enp0s25;0;0
34;15:26:27.388;enp0s25;0;64
35;15:26:28.396;enp0s25;0;0
36;15:26:29.403;enp0s25;0;64
37;15:26:30.411;enp0s25;64;64
38;15:26:31.426;enp0s25;0;64
39;15:26:32.443;enp0s25;0;0
40;15:26:33.454;enp0s25;0;64
41;15:26:34.464;enp0s25;0;0
42;15:26:35.472;enp0s25;1980;4285
43;15:26:36.485;enp0s25;53501;1809703
44;15:26:37.492;enp0s25;3150;4867
45;15:26:38.499;enp0s25;2456;2450
46;15:26:39.506;enp0s25;6105;141119
47;15:26:40.519;enp0s25;119210;4055255
48;15:26:41.526;enp0s25;134;1284
49;15:26:42.533;enp0s25;0;64
50;15:26:43.539;enp0s25;0;394
51;15:26:44.547;enp0s25;0;64
52;15:26:45.554;enp0s25;0;0
53;15:26:46.561;enp0s25;0;64
54;15:26:47.568;enp0s25;0;0
55;15:26:48.576;enp0s25;0;64
56;15:26:49.583;enp0s25;5630;5835
57;15:26:50.594;enp0s25;6251;160214
58;15:26:51.613;enp0s25;77906;2992669
59;15:26:52.623;enp0s25;143265;6853968
60;15:26:53.632;enp0s25;149142;6837352
61;15:26:54.641;enp0s25;179200;8206372
62;15:26:55.648;enp0s25;173224;8207826
63;15:26:56.655;enp0s25;158229;7190430
64;15:26:57.664;enp0s25;176680;8098530
65;15:26:58.677;enp0s25;179550;8239768
66;15:26:59.687;enp0s25;124447;6087121
67;15:27:00.696;enp0s25;178850;8204854
68;15:27:01.704;enp0s25;168045;7632205
69;15:27:02.712;enp0s25;56081;2194969
70;15:27:03.726;enp0s25;49264;1380547
71;15:27:04.737;enp0s25;28819;874086
72;15:27:05.752;enp0s25;81109;3115262
73;15:27:06.760;enp0s25;55351;2805677
74;15:27:07.767;enp0s25;0;0
75;15:27:08.774;enp0s25;0;64
76;15:27:09.781;enp0s25;0;0
77;15:27:10.788;enp0s25;0;64
78;15:27:11.795;enp0s25;0;0
79;15:27:12.802;enp0s25;0;64
80;15:27:13.810;enp0s25;0;0
81;15:27:14.817;enp0s25;64;128
82;15:27:15.824;enp0s25;0;0
83;15:27:16.831;enp0s25;0;64
84;15:27:17.838;enp0s25;0;0
85;15:27:18.845;enp0s25;0;64
86;15:27:19.855;enp0s25;0;0
87;15:27:20.866;enp0s25;0;64
88;15:27:21.873;enp0s25;0;0
89;15:27:22.881;enp0s25;0;64
90;15:27:23.888;enp0s25;0;0
91;15:27:24.895;enp0s25;0;64
92;15:27:25.902;enp0s25;64;64
93;15:27:26.909;enp0s25;0;64
94;15:27:27.916;enp0s25;19374;745454
95;15:27:28.923;enp0s25;869;19826
96;15:27:29.929;enp0s25;27756;1069572
97;15:27:30.939;enp0s25;27236;1068247
98;15:27:31.948;enp0s25;0;1670
99;15:27:32.963;enp0s25;1157;33294
100;15:27:33.979;enp0s25;1907;73076
101;15:27:34.987;enp0s25;19262;751541
102;15:27:35.997;enp0s25;0;0
103;15:27:37.013;enp0s25;13620;437562
104;15:27:38.023;enp0s25;24139;903785
105;15:27:39.031;enp0s25;15550;663031
106;15:27:40.044;enp0s25;3270;124256
107;15:27:41.052;enp0s25;12444;478929
108;15:27:42.062;enp0s25;7915;275734
109;15:27:43.077;enp0s25;3566;127809
110;15:27:44.094;enp0s25;1845;76990
111;15:27:45.108;enp0s25;3638;144091
112;15:27:46.116;enp0s25;1659;70882
113;15:27:47.132;enp0s25;887;19743
114;15:27:48.147;enp0s25;32331;1305663
115;15:27:49.160;enp0s25;24322;894082
116;15:27:50.170;enp0s25;24819;1078730
117;15:27:51.180;enp0s25;53307;2580955
118;15:27:52.190;enp0s25;10511;322353
119;15:27:53.205;enp0s25;45204;2053734
120;15:27:54.214;enp0s25;31662;1319676
121;15:27:55.222;enp0s25;32672;1415105
122;15:27:56.229;enp0s25;24726;944501
123;15:27:57.245;enp0s25;5439;172120
124;15:27:58.252;enp0s25;8757;152097
125;15:27:59.261;enp0s25;15266;358271
126;15:28:00.274;enp0s25;5967;183045
127;15:28:01.284;enp0s25;16570;705151
128;15:28:02.293;enp0s25;14908;509513
129;15:28:03.300;enp0s25;19188;565486
130;15:28:04.309;enp0s25;18210;589940
131;15:28:05.320;enp0s25;17897;554670
132;15:28:06.333;enp0s25;34363;1389565
133;15:28:07.345;enp0s25;14844;439229
134;15:28:08.354;enp0s25;18315;523903
135;15:28:09.368;enp0s25;33620;1314716
136;15:28:10.378;enp0s25;22828;850489
137;15:28:11.397;enp0s25;3127;38943
138;15:28:12.411;enp0s25;16882;538482
139;15:28:13.420;enp0s25;12884;341473
140;15:28:14.430;enp0s25;8213;252389
141;15:28:15.445;enp0s25;45612;2073884
142;15:28:16.457;enp0s25;17325;552008
143;15:28:17.464;enp0s25;26981;1021227
144;15:28:18.478;enp0s25;14922;394701
145;15:28:19.488;enp0s25;9997;211130
146;15:28:20.503;enp0s25;10408;299709
147;15:28:21.512;enp0s25;19309;642062
148;15:28:22.519;enp0s25;2857;30251
149;15:28:23.526;enp0s25;11799;307672
150;15:28:24.541;enp0s25;11735;214813
151;15:28:25.557;enp0s25;10829;211644
152;15:28:26.566;enp0s25;16448;748668
153;15:28:27.580;enp0s25;18848;560292
154;15:28:28.590;enp0s25;8876;164963
155;15:28:29.601;enp0s25;10896;176547
156;15:28:30.613;enp0s25;13236;293551
