ID; Time; Network interface; TBPS; RBPS
1;11:03:03.513;enp0s25;64;128
2;11:03:04.522;enp0s25;0;0
3;11:03:05.529;enp0s25;11299;169165
4;11:03:06.536;enp0s25;63180;1437059
5;11:03:07.544;enp0s25;126556;5817040
6;11:03:08.557;enp0s25;114502;4754516
7;11:03:09.568;enp0s25;129008;6293692
8;11:03:10.578;enp0s25;97171;5905230
9;11:03:11.590;enp0s25;40992;1767523
10;11:03:12.604;enp0s25;344;210
11;11:03:13.612;enp0s25;128;64
12;11:03:14.619;enp0s25;64;64
13;11:03:15.626;enp0s25;192;192
14;11:03:16.633;enp0s25;0;0
15;11:03:17.640;enp0s25;2488;11140
16;11:03:18.647;enp0s25;0;0
17;11:03:19.654;enp0s25;6067;16898
18;11:03:20.661;enp0s25;1170;2611
19;11:03:21.668;enp0s25;160;128
20;11:03:22.674;enp0s25;137790;5227767
21;11:03:23.682;enp0s25;163514;7162066
22;11:03:24.690;enp0s25;163590;7166432
23;11:03:25.699;enp0s25;163514;7160568
24;11:03:26.707;enp0s25;163030;7163436
25;11:03:27.716;enp0s25;163380;7164998
26;11:03:28.724;enp0s25;163100;7146958
27;11:03:29.733;enp0s25;163170;7162002
28;11:03:30.740;enp0s25;34510;1501685
29;11:03:31.747;enp0s25;0;64
30;11:03:32.754;enp0s25;0;0
31;11:03:33.763;enp0s25;0;64
32;11:03:34.772;enp0s25;0;0
33;11:03:35.779;enp0s25;64;128
34;11:03:36.795;enp0s25;0;0
35;11:03:37.803;enp0s25;0;64
36;11:03:38.810;enp0s25;1849;8216
37;11:03:39.824;enp0s25;0;64
38;11:03:40.832;enp0s25;2213;2269
39;11:03:41.839;enp0s25;60590;1339390
40;11:03:42.845;enp0s25;110191;4894149
41;11:03:43.856;enp0s25;152090;6313426
42;11:03:44.876;enp0s25;143835;6987424
43;11:03:45.890;enp0s25;143316;6566875
44;11:03:46.898;enp0s25;274;1102
45;11:03:47.905;enp0s25;408;402
46;11:03:48.911;enp0s25;64;64
47;11:03:49.918;enp0s25;0;64
48;11:03:50.925;enp0s25;0;0
49;11:03:51.931;enp0s25;0;64
50;11:03:52.938;enp0s25;1936;7538
51;11:03:53.946;enp0s25;0;64
52;11:03:54.958;enp0s25;6454;24382
53;11:03:55.965;enp0s25;4745;41315
54;11:03:56.973;enp0s25;554;1047
55;11:03:57.980;enp0s25;64;128
56;11:03:58.986;enp0s25;5036;9400
57;11:03:59.993;enp0s25;2613;2965
58;11:04:01.000;enp0s25;53864;1470854
59;11:04:02.007;enp0s25;190972;7145260
60;11:04:03.018;enp0s25;160532;7129600
61;11:04:04.026;enp0s25;171780;7138576
62;11:04:05.034;enp0s25;170170;7131828
63;11:04:06.041;enp0s25;171780;7134578
64;11:04:07.049;enp0s25;171080;7139936
65;11:04:08.056;enp0s25;170030;7136632
66;11:04:09.064;enp0s25;169534;7120206
67;11:04:10.072;enp0s25;171080;7143004
68;11:04:11.080;enp0s25;170730;7146310
69;11:04:12.090;enp0s25;170730;7135234
70;11:04:13.098;enp0s25;123410;5160639
71;11:04:14.105;enp0s25;0;2834
72;11:04:15.112;enp0s25;0;760
73;11:04:16.119;enp0s25;0;1214
74;11:04:17.126;enp0s25;0;466
75;11:04:18.133;enp0s25;94;158
76;11:04:19.139;enp0s25;0;1150
77;11:04:20.146;enp0s25;64;128
78;11:04:21.153;enp0s25;0;0
79;11:04:22.160;enp0s25;0;64
80;11:04:23.167;enp0s25;0;0
81;11:04:24.177;enp0s25;0;64
82;11:04:25.191;enp0s25;0;0
83;11:04:26.199;enp0s25;0;530
84;11:04:27.206;enp0s25;0;0
85;11:04:28.214;enp0s25;0;64
Build Completed
