ID; Time; Network interface; TBPS; RBPS
1;08:32:10.556;enp0s25;0;64
2;08:32:11.566;enp0s25;0;0
3;08:32:12.573;enp0s25;296;371
4;08:32:13.580;enp0s25;40468;960996
5;08:32:14.587;enp0s25;4402;4795
6;08:32:15.593;enp0s25;1129;1048
7;08:32:16.600;enp0s25;9214;229711
8;08:32:17.608;enp0s25;84782;3426537
9;08:32:18.616;enp0s25;142223;6060410
10;08:32:19.630;enp0s25;137814;6031644
11;08:32:20.640;enp0s25;152314;7157498
12;08:32:21.648;enp0s25;149914;7155852
13;08:32:22.656;enp0s25;135306;6423760
14;08:32:23.668;enp0s25;149763;7028340
15;08:32:24.678;enp0s25;152110;7161988
16;08:32:25.685;enp0s25;148289;7161924
17;08:32:26.693;enp0s25;134348;5983091
18;08:32:27.701;enp0s25;107520;5062530
19;08:32:28.711;enp0s25;136647;6377526
20;08:32:29.721;enp0s25;127264;5721954
21;08:32:30.729;enp0s25;18417;369747
22;08:32:31.741;enp0s25;60410;1871226
23;08:32:32.751;enp0s25;19202;369157
24;08:32:33.763;enp0s25;120850;4508550
25;08:32:34.770;enp0s25;25828;1168850
26;08:32:35.784;enp0s25;0;0
27;08:32:36.792;enp0s25;0;64
28;08:32:37.798;enp0s25;0;0
29;08:32:38.805;enp0s25;0;64
30;08:32:39.812;enp0s25;0;0
31;08:32:40.819;enp0s25;0;64
32;08:32:41.826;enp0s25;0;0
33;08:32:42.833;enp0s25;64;128
34;08:32:43.840;enp0s25;0;0
35;08:32:44.847;enp0s25;0;64
36;08:32:45.854;enp0s25;0;0
37;08:32:46.861;enp0s25;0;64
38;08:32:47.872;enp0s25;0;0
39;08:32:48.882;enp0s25;0;64
40;08:32:49.898;enp0s25;0;0
41;08:32:50.904;enp0s25;0;64
42;08:32:51.911;enp0s25;0;0
43;08:32:52.918;enp0s25;64;128
44;08:32:53.925;enp0s25;0;0
45;08:32:54.931;enp0s25;0;64
46;08:32:55.938;enp0s25;49977;1036816
47;08:32:56.951;enp0s25;51046;948468
48;08:32:57.960;enp0s25;31765;509404
49;08:32:58.967;enp0s25;43444;306409
50;08:32:59.974;enp0s25;47705;1078501
51;08:33:00.981;enp0s25;1920;1024
52;08:33:01.988;enp0s25;0;0
53;08:33:02.995;enp0s25;92875;2031131
54;08:33:04.002;enp0s25;50042;1071045
