1,08:24:37.337,411.345748134,6.85576246890000000000
2,08:32:10.554,409.046291716,6.81743819526666666666
3,08:39:36.937,407.814520779,6.79690867965000000000
4,08:47:05.961,407.370632170,6.78951053616666666666
5,08:54:34.026,407.614785624,6.79357976040000000000
6,09:01:59.818,408.335600818,6.80559334696666666666
7,09:09:26.634,407.649025176,6.79415041960000000000
8,09:16:52.841,404.892133601,6.74820222668333333333
9,09:24:16.329,407.462855580,6.79104759300000000000
10,09:31:42.378,402.216101873,6.70360169788333333333
