ID; Time; Network interface; TBPS; RBPS
1;10:14:59.216;enp0s25;0;0
2;10:15:00.225;enp0s25;64;128
3;10:15:01.232;enp0s25;10474;168003
4;10:15:02.239;enp0s25;63719;1398826
5;10:15:03.246;enp0s25;122658;5677390
6;10:15:04.258;enp0s25;147514;6149692
7;10:15:05.267;enp0s25;137605;6613926
8;10:15:06.274;enp0s25;128102;6192670
9;10:15:07.281;enp0s25;140;177
10;10:15:08.289;enp0s25;408;338
11;10:15:09.296;enp0s25;64;64
12;10:15:10.303;enp0s25;0;64
13;10:15:11.310;enp0s25;0;0
14;10:15:12.319;enp0s25;0;64
15;10:15:13.326;enp0s25;2558;11210
16;10:15:14.333;enp0s25;0;0
17;10:15:15.340;enp0s25;5997;17367
18;10:15:16.347;enp0s25;1194;2450
19;10:15:17.354;enp0s25;270;412
20;10:15:18.366;enp0s25;131118;5612986
21;10:15:19.377;enp0s25;163450;7166496
22;10:15:20.386;enp0s25;163024;7148520
23;10:15:21.394;enp0s25;162050;7138034
24;10:15:22.402;enp0s25;163100;7154448
25;10:15:23.410;enp0s25;162120;7157508
26;10:15:24.418;enp0s25;153620;7164934
27;10:15:25.427;enp0s25;161630;7166496
28;10:15:26.436;enp0s25;26390;1158830
29;10:15:27.444;enp0s25;0;64
30;10:15:28.450;enp0s25;0;0
31;10:15:29.457;enp0s25;0;64
32;10:15:30.465;enp0s25;0;0
33;10:15:31.472;enp0s25;64;128
34;10:15:32.478;enp0s25;0;0
35;10:15:33.485;enp0s25;0;64
36;10:15:34.492;enp0s25;1849;8216
37;10:15:35.502;enp0s25;5514;11759
38;10:15:36.509;enp0s25;1662;1671
39;10:15:37.516;enp0s25;1866;7709
40;10:15:38.523;enp0s25;0;107
41;10:15:39.530;enp0s25;8202;31830
42;10:15:40.537;enp0s25;3326;37668
43;10:15:41.543;enp0s25;0;64
44;10:15:42.550;enp0s25;64;64
45;10:15:43.557;enp0s25;0;64
46;10:15:44.564;enp0s25;8715;18992
47;10:15:45.571;enp0s25;20824;390440
48;10:15:46.579;enp0s25;177976;7101750
49;10:15:47.649;enp0s25;165688;6773184
50;10:15:48.657;enp0s25;176400;7137398
51;10:15:49.665;enp0s25;175945;7133107
52;10:15:50.671;enp0s25;175980;7134126
53;10:15:51.679;enp0s25;176470;7110726
54;10:15:52.687;enp0s25;171220;6936878
55;10:15:53.695;enp0s25;175974;7097422
56;10:15:54.703;enp0s25;177170;7138512
57;10:15:55.712;enp0s25;173490;7132058
58;10:15:56.720;enp0s25;176610;7120688
59;10:15:57.728;enp0s25;159600;6471973
60;10:15:58.735;enp0s25;140;241
61;10:15:59.742;enp0s25;0;64
62;10:16:00.749;enp0s25;0;0
63;10:16:01.756;enp0s25;190;64
64;10:16:02.767;enp0s25;0;0
65;10:16:03.774;enp0s25;0;64
66;10:16:04.781;enp0s25;64;64
67;10:16:05.787;enp0s25;0;64
68;10:16:06.794;enp0s25;0;0
69;10:16:07.801;enp0s25;0;171
70;10:16:08.808;enp0s25;0;107
71;10:16:09.816;enp0s25;0;64
72;10:16:10.823;enp0s25;0;0
73;10:16:11.830;enp0s25;0;64
Build Completed
