ID; Time; Network interface; TBPS; RBPS
1;21:16:14.001;enp0s25;18241;369840
2;21:16:15.017;enp0s25;52844;1231412
3;21:16:16.027;enp0s25;14000;598092
4;21:16:17.040;enp0s25;13440;573868
5;21:16:18.050;enp0s25;13137;545032
6;21:16:19.064;enp0s25;14683;551308
7;21:16:20.079;enp0s25;12880;548068
8;21:16:21.095;enp0s25;12810;545026
9;21:16:22.107;enp0s25;12944;545026
10;21:16:23.122;enp0s25;12740;541990
11;21:16:24.138;enp0s25;12740;541926
12;21:16:25.152;enp0s25;10220;440284
13;21:16:26.164;enp0s25;14140;596574
14;21:16:27.175;enp0s25;13090;560206
15;21:16:28.186;enp0s25;12880;544962
16;21:16:29.201;enp0s25;12740;541990
17;21:16:30.212;enp0s25;13790;584430
18;21:16:31.222;enp0s25;13090;558688
19;21:16:32.236;enp0s25;12810;541926
20;21:16:33.246;enp0s25;12804;542054
21;21:16:34.262;enp0s25;14350;616308
22;21:16:35.274;enp0s25;9520;402334
23;21:16:36.288;enp0s25;13580;588984
24;21:16:37.297;enp0s25;12950;551098
25;21:16:38.314;enp0s25;13580;578358
26;21:16:39.323;enp0s25;13300;567796
27;21:16:40.337;enp0s25;12880;544962
28;21:16:41.347;enp0s25;12810;545026
29;21:16:42.363;enp0s25;14210;610236
30;21:16:43.376;enp0s25;12810;541990
31;21:16:44.392;enp0s25;12804;541990
32;21:16:45.402;enp0s25;13860;590920
33;21:16:46.411;enp0s25;10135;429664
34;21:16:47.419;enp0s25;12810;545026
35;21:16:48.426;enp0s25;12810;544962
36;21:16:49.437;enp0s25;12810;541990
37;21:16:50.450;enp0s25;14140;604164
38;21:16:51.460;enp0s25;12880;548062
39;21:16:52.476;enp0s25;12740;541926
40;21:16:53.487;enp0s25;13510;575386
41;21:16:54.496;enp0s25;13580;579876
42;21:16:55.508;enp0s25;12874;542054
43;21:16:56.525;enp0s25;10430;446292
44;21:16:57.537;enp0s25;13555;551168
45;21:16:58.549;enp0s25;14518;577050
46;21:16:59.559;enp0s25;14579;583413
47;21:17:00.573;enp0s25;11052;376784
48;21:17:01.582;enp0s25;0;64
49;21:17:02.589;enp0s25;0;0
50;21:17:03.596;enp0s25;0;64
51;21:17:04.602;enp0s25;0;0
52;21:17:05.610;enp0s25;0;64
53;21:17:06.618;enp0s25;1830;7579
54;21:17:07.629;enp0s25;7993;60608
55;21:17:08.636;enp0s25;999;1006
56;21:17:09.642;enp0s25;0;64
57;21:17:10.649;enp0s25;0;0
58;21:17:11.655;enp0s25;0;64
59;21:17:12.662;enp0s25;43190;1181316
60;21:17:13.673;enp0s25;164868;6154914
61;21:17:14.680;enp0s25;170240;6864468
62;21:17:15.688;enp0s25;176400;7135234
63;21:17:16.695;enp0s25;155680;6255110
64;21:17:17.703;enp0s25;169884;6843430
65;21:17:18.710;enp0s25;144620;5769406
66;21:17:19.718;enp0s25;175280;7135234
67;21:17:20.726;enp0s25;166068;6870038
68;21:17:21.734;enp0s25;129866;5366202
69;21:17:22.742;enp0s25;114800;4621986
70;21:17:23.751;enp0s25;122430;4936198
71;21:17:24.759;enp0s25;131670;5330490
72;21:17:25.774;enp0s25;111918;4598656
73;21:17:26.785;enp0s25;115290;4634240
74;21:17:27.794;enp0s25;33880;1363432
75;21:17:28.802;enp0s25;64;1018
76;21:17:29.809;enp0s25;0;862
77;21:17:30.816;enp0s25;0;64
78;21:17:31.823;enp0s25;0;798
79;21:17:32.829;enp0s25;0;64
80;21:17:33.836;enp0s25;0;0
81;21:17:34.842;enp0s25;0;64
82;21:17:35.849;enp0s25;6536;12589
83;21:17:36.857;enp0s25;929;783
84;21:17:37.864;enp0s25;5264;9426
85;21:17:38.871;enp0s25;1440;1787
86;21:17:39.879;enp0s25;5442;13321
87;21:17:40.886;enp0s25;6327;23937
88;21:17:41.893;enp0s25;70;70
89;21:17:42.900;enp0s25;123620;3583339
90;21:17:43.912;enp0s25;133760;5873658
91;21:17:44.920;enp0s25;120564;5959108
92;21:17:45.928;enp0s25;136010;6114836
93;21:17:46.937;enp0s25;141330;6356078
94;21:17:47.945;enp0s25;145740;6520794
95;21:17:48.954;enp0s25;142746;6639200
96;21:17:49.972;enp0s25;148540;6652618
97;21:17:50.980;enp0s25;147834;6577846
98;21:17:51.989;enp0s25;57260;2559326
99;21:17:52.996;enp0s25;0;64
100;21:17:54.002;enp0s25;0;0
101;21:17:55.009;enp0s25;0;64
102;21:17:56.016;enp0s25;0;0
103;21:17:57.023;enp0s25;0;64
104;21:17:58.030;enp0s25;0;0
105;21:17:59.037;enp0s25;1848;8258
106;21:18:00.046;enp0s25;350;304
107;21:18:01.053;enp0s25;29102;600037
108;21:18:02.060;enp0s25;64958;2141546
109;21:18:03.067;enp0s25;47933;1881813
110;21:18:04.079;enp0s25;36680;1586310
111;21:18:05.090;enp0s25;34930;1530208
112;21:18:06.101;enp0s25;35770;1552984
113;21:18:07.115;enp0s25;35700;1563604
114;21:18:08.123;enp0s25;35070;1525660
115;21:18:09.132;enp0s25;37240;1630396
116;21:18:10.143;enp0s25;35630;1548360
117;21:18:11.153;enp0s25;34510;1534762
118;21:18:12.163;enp0s25;36525;1589346
119;21:18:13.171;enp0s25;35414;1543934
120;21:18:14.183;enp0s25;68740;2466750
121;21:18:15.191;enp0s25;83210;3472143
122;21:18:16.198;enp0s25;408;274
123;21:18:17.204;enp0s25;0;64
124;21:18:18.211;enp0s25;0;0
125;21:18:19.218;enp0s25;0;64
126;21:18:20.224;enp0s25;0;0
127;21:18:21.235;enp0s25;1936;7579
128;21:18:22.242;enp0s25;1427;1543
129;21:18:23.251;enp0s25;8049;60057
130;21:18:24.259;enp0s25;0;0
131;21:18:25.266;enp0s25;0;64
132;21:18:26.273;enp0s25;0;0
133;21:18:27.279;enp0s25;808;464
134;21:18:28.289;enp0s25;166164;5929176
135;21:18:29.302;enp0s25;161748;7050570
136;21:18:30.312;enp0s25;170170;7137398
137;21:18:31.320;enp0s25;170800;7136348
138;21:18:32.328;enp0s25;149970;6373194
139;21:18:33.337;enp0s25;130900;5270398
140;21:18:34.345;enp0s25;171214;7122980
141;21:18:35.353;enp0s25;170730;7136348
142;21:18:36.361;enp0s25;170590;7140740
143;21:18:37.370;enp0s25;118370;4778010
144;21:18:38.378;enp0s25;161490;6759752
145;21:18:39.387;enp0s25;170170;7137462
146;21:18:40.395;enp0s25;146720;6119033
147;21:18:41.401;enp0s25;0;64
148;21:18:42.408;enp0s25;0;0
149;21:18:43.415;enp0s25;0;64
150;21:18:44.422;enp0s25;0;0
151;21:18:45.429;enp0s25;64;128
152;21:18:46.436;enp0s25;0;0
153;21:18:47.444;enp0s25;0;64
154;21:18:48.452;enp0s25;6536;11440
155;21:18:49.459;enp0s25;70;415
156;21:18:50.466;enp0s25;929;655
157;21:18:51.473;enp0s25;6772;11250
158;21:18:52.480;enp0s25;2558;11225
159;21:18:53.486;enp0s25;8394;25587
