ID; Time; Network interface; TBPS; RBPS
1;20:54:18.199;enp0s25;64;128
2;20:54:19.207;enp0s25;0;0
3;20:54:20.215;enp0s25;4800;14549
4;20:54:21.222;enp0s25;14757;334983
5;20:54:22.229;enp0s25;0;64
6;20:54:23.239;enp0s25;0;0
7;20:54:24.247;enp0s25;0;64
8;20:54:25.254;enp0s25;0;0
9;20:54:26.262;enp0s25;246;520
10;20:54:27.269;enp0s25;2312;10768
11;20:54:28.277;enp0s25;0;64
12;20:54:29.286;enp0s25;6473;18864
13;20:54:30.293;enp0s25;344;548
14;20:54:31.300;enp0s25;6164;121085
15;20:54:32.313;enp0s25;171136;7628286
16;20:54:33.323;enp0s25;174510;8228514
17;20:54:34.332;enp0s25;174020;8228578
18;20:54:35.340;enp0s25;174510;8182076
19;20:54:36.354;enp0s25;175280;8225582
20;20:54:37.361;enp0s25;175420;8225518
21;20:54:38.370;enp0s25;156348;8038950
22;20:54:39.378;enp0s25;140;356
23;20:54:40.385;enp0s25;64;414
24;20:54:41.393;enp0s25;0;0
25;20:54:42.400;enp0s25;0;350
26;20:54:43.407;enp0s25;0;0
27;20:54:44.417;enp0s25;0;64
28;20:54:45.425;enp0s25;0;0
29;20:54:46.436;enp0s25;0;350
30;20:54:47.443;enp0s25;1779;7060
31;20:54:48.460;enp0s25;70;648
32;20:54:49.513;enp0s25;0;0
33;20:54:50.522;enp0s25;11228;188858
34;20:54:51.529;enp0s25;7197;152300
35;20:54:52.536;enp0s25;0;64
36;20:54:53.543;enp0s25;0;0
37;20:54:54.550;enp0s25;0;64
38;20:54:55.558;enp0s25;0;0
39;20:54:56.565;enp0s25;1936;7579
40;20:54:57.572;enp0s25;0;0
41;20:54:58.579;enp0s25;4089;8265
42;20:54:59.587;enp0s25;5323;54145
43;20:55:00.595;enp0s25;0;64
44;20:55:01.601;enp0s25;64;64
45;20:55:02.608;enp0s25;0;64
46;20:55:03.615;enp0s25;1115;922
47;20:55:04.627;enp0s25;5509;10032
48;20:55:05.637;enp0s25;57364;1488780
49;20:55:06.645;enp0s25;221004;8196876
50;20:55:07.653;enp0s25;231140;8069816
51;20:55:08.661;enp0s25;192348;8186022
52;20:55:09.669;enp0s25;195390;8191528
53;20:55:10.678;enp0s25;192228;8164570
54;20:55:11.689;enp0s25;172532;7995464
55;20:55:12.697;enp0s25;138746;8166862
56;20:55:13.705;enp0s25;232184;8197926
57;20:55:14.713;enp0s25;230980;8196876
58;20:55:15.721;enp0s25;187110;6518300
59;20:55:16.743;enp0s25;139510;4859141
60;20:55:17.751;enp0s25;0;64
61;20:55:18.758;enp0s25;0;0
62;20:55:19.765;enp0s25;0;64
63;20:55:20.772;enp0s25;0;0
64;20:55:21.780;enp0s25;0;64
65;20:55:22.787;enp0s25;0;0
66;20:55:23.794;enp0s25;64;128
67;20:55:24.801;enp0s25;0;0
68;20:55:25.809;enp0s25;0;64
69;20:55:26.817;enp0s25;0;0
70;20:55:27.826;enp0s25;0;64
71;20:55:28.834;enp0s25;0;0
72;20:55:29.841;enp0s25;3658;11630
73;20:55:30.848;enp0s25;0;0
74;20:55:31.858;enp0s25;350;368
