ID; Time; Network interface; TBPS; RBPS
1;09:14:34.673;enp0s25;0;0
2;09:14:35.686;enp0s25;6818;27053
3;09:14:36.696;enp0s25;65616;1460884
4;09:14:37.708;enp0s25;110693;5002313
5;09:14:38.725;enp0s25;147252;5984236
6;09:14:39.735;enp0s25;146985;7151362
7;09:14:40.742;enp0s25;143246;6560739
8;09:14:41.750;enp0s25;420;14360
9;09:14:42.757;enp0s25;548;344
10;09:14:43.764;enp0s25;0;64
11;09:14:44.770;enp0s25;0;0
12;09:14:45.776;enp0s25;0;64
13;09:14:46.783;enp0s25;64;64
14;09:14:47.790;enp0s25;0;64
15;09:14:48.797;enp0s25;106882;4019654
16;09:14:49.803;enp0s25;164390;7206942
17;09:14:50.819;enp0s25;154000;6818896
18;09:14:51.827;enp0s25;162820;7156010
19;09:14:52.835;enp0s25;163380;7161938
20;09:14:53.843;enp0s25;163270;7163596
21;09:14:54.852;enp0s25;163310;7139538
22;09:14:55.860;enp0s25;142072;6059474
23;09:14:56.868;enp0s25;92680;4144353
24;09:14:57.877;enp0s25;64;235
25;09:14:58.886;enp0s25;0;0
26;09:14:59.895;enp0s25;0;64
27;09:15:00.902;enp0s25;0;0
28;09:15:01.913;enp0s25;0;64
29;09:15:02.920;enp0s25;0;0
30;09:15:03.927;enp0s25;1849;8280
31;09:15:04.941;enp0s25;6254;12399
32;09:15:05.949;enp0s25;922;971
33;09:15:06.956;enp0s25;1796;7538
34;09:15:07.963;enp0s25;8272;32186
35;09:15:08.970;enp0s25;3061;37241
36;09:15:09.976;enp0s25;0;64
37;09:15:10.983;enp0s25;0;0
38;09:15:11.989;enp0s25;0;64
39;09:15:12.996;enp0s25;2834;37238
40;09:15:14.006;enp0s25;193174;6645074
41;09:15:15.015;enp0s25;176260;7136284
42;09:15:16.022;enp0s25;162268;7145260
43;09:15:17.037;enp0s25;176120;7132942
44;09:15:18.045;enp0s25;176540;7138576
45;09:15:19.052;enp0s25;176050;7137398
46;09:15:20.060;enp0s25;161326;6874622
47;09:15:21.068;enp0s25;177730;7126258
48;09:15:22.076;enp0s25;174650;6997098
49;09:15:23.092;enp0s25;159614;6699596
50;09:15:24.107;enp0s25;169120;6844480
51;09:15:25.115;enp0s25;174930;7067216
52;09:15:26.122;enp0s25;27790;1128559
53;09:15:27.129;enp0s25;0;107
54;09:15:28.136;enp0s25;0;171
55;09:15:29.143;enp0s25;0;0
56;09:15:30.149;enp0s25;0;64
57;09:15:31.156;enp0s25;64;64
58;09:15:32.163;enp0s25;0;64
59;09:15:33.170;enp0s25;0;0
Build Completed
