ID; Time; Network interface; TBPS; RBPS
1;22:34:55.411;enp0s25;0;0
2;22:34:56.421;enp0s25;42762;1270264
3;22:34:57.430;enp0s25;7644;292974
4;22:34:58.444;enp0s25;21560;935152
5;22:34:59.457;enp0s25;31150;1357092
6;22:35:00.471;enp0s25;23660;1032304
7;22:35:01.481;enp0s25;30829;1332804
8;22:35:02.495;enp0s25;31494;1367846
9;22:35:03.509;enp0s25;30870;1338876
10;22:35:04.522;enp0s25;19040;825856
11;22:35:05.535;enp0s25;30660;1328250
12;22:35:06.545;enp0s25;30310;1314652
13;22:35:07.561;enp0s25;20160;884994
14;22:35:08.575;enp0s25;29050;1266076
15;22:35:09.592;enp0s25;20790;900174
16;22:35:10.605;enp0s25;30730;1331350
17;22:35:11.614;enp0s25;31080;1349502
18;22:35:12.625;enp0s25;24990;1086952
19;22:35:13.632;enp0s25;25754;1111240
20;22:35:14.641;enp0s25;30940;1345012
21;22:35:15.652;enp0s25;15470;672474
22;22:35:16.666;enp0s25;24640;1073290
23;22:35:17.676;enp0s25;25340;1095996
24;22:35:18.687;enp0s25;28350;1229644
25;22:35:19.700;enp0s25;30170;1306998
26;22:35:20.713;enp0s25;23170;1004980
27;22:35:21.729;enp0s25;31894;1361646
28;22:35:22.739;enp0s25;26390;1146154
29;22:35:23.749;enp0s25;32200;1396560
30;22:35:24.762;enp0s25;32334;1402760
31;22:35:25.776;enp0s25;32340;1399596
32;22:35:26.792;enp0s25;19880;863806
33;22:35:27.806;enp0s25;26629;1053927
34;22:35:28.821;enp0s25;30800;1340394
35;22:35:29.833;enp0s25;31010;1348048
36;22:35:30.843;enp0s25;30660;1334322
37;22:35:31.856;enp0s25;30310;1314652
38;22:35:32.866;enp0s25;24290;1053492
39;22:35:33.881;enp0s25;9240;403852
40;22:35:34.894;enp0s25;28778;1228126
41;22:35:35.903;enp0s25;27978;1209910
42;22:35:36.921;enp0s25;30240;1316106
43;22:35:37.933;enp0s25;27160;1174996
44;22:35:38.945;enp0s25;10640;459954
45;22:35:39.954;enp0s25;10290;447874
46;22:35:40.963;enp0s25;28352;1217436
47;22:35:41.972;enp0s25;26530;1149190
48;22:35:42.982;enp0s25;10990;476652
49;22:35:43.991;enp0s25;19880;859252
50;22:35:44.998;enp0s25;28630;1238688
51;22:35:46.008;enp0s25;29954;1298018
52;22:35:47.016;enp0s25;7280;315744
53;22:35:48.027;enp0s25;7630;332506
54;22:35:49.035;enp0s25;18620;806058
55;22:35:50.042;enp0s25;31430;1364746
56;22:35:51.051;enp0s25;23419;1015542
57;22:35:52.061;enp0s25;25690;1111240
58;22:35:53.069;enp0s25;32122;1234134
59;22:35:54.076;enp0s25;29947;1193101
60;22:35:55.088;enp0s25;33040;1452726
61;22:35:56.100;enp0s25;59500;2664154
62;22:35:57.110;enp0s25;46334;2038738
63;22:35:58.121;enp0s25;32970;1457344
64;22:35:59.134;enp0s25;10430;453882
65;22:36:00.150;enp0s25;61950;2726392
66;22:36:01.160;enp0s25;58139;2403058
67;22:36:02.174;enp0s25;23730;1047484
68;22:36:03.185;enp0s25;22190;962412
69;22:36:04.195;enp0s25;37100;1619770
70;22:36:05.204;enp0s25;68111;2027442
71;22:36:06.217;enp0s25;47604;1444678
72;22:36:07.226;enp0s25;44677;1685604
73;22:36:08.232;enp0s25;34805;1574689
74;22:36:09.242;enp0s25;22866;965174
75;22:36:10.257;enp0s25;9171;379564
76;22:36:11.268;enp0s25;10762;385572
77;22:36:12.286;enp0s25;7420;321880
78;22:36:13.303;enp0s25;8470;367356
79;22:36:14.316;enp0s25;4054;166852
80;22:36:15.327;enp0s25;0;0
81;22:36:16.335;enp0s25;0;64
82;22:36:17.342;enp0s25;0;0
83;22:36:18.349;enp0s25;0;64
84;22:36:19.356;enp0s25;64;64
85;22:36:20.364;enp0s25;0;64
86;22:36:21.374;enp0s25;0;210
87;22:36:22.382;enp0s25;0;381
88;22:36:23.393;enp0s25;0;107
89;22:36:24.400;enp0s25;0;64
90;22:36:25.408;enp0s25;0;210
91;22:36:26.415;enp0s25;0;64
92;22:36:27.422;enp0s25;0;0
93;22:36:28.429;enp0s25;0;64
94;22:36:29.436;enp0s25;0;0
95;22:36:30.443;enp0s25;64;128
96;22:36:31.450;enp0s25;0;0
97;22:36:32.456;enp0s25;0;64
98;22:36:33.463;enp0s25;0;0
99;22:36:34.470;enp0s25;2584;4803
100;22:36:35.486;enp0s25;34764;956654
101;22:36:36.496;enp0s25;0;64
102;22:36:37.503;enp0s25;0;0
103;22:36:38.509;enp0s25;0;64
104;22:36:39.516;enp0s25;800;3471
105;22:36:40.523;enp0s25;215;444
106;22:36:41.530;enp0s25;64;64
107;22:36:42.537;enp0s25;0;64
108;22:36:43.544;enp0s25;0;0
109;22:36:44.551;enp0s25;0;64
110;22:36:45.558;enp0s25;0;0
111;22:36:46.566;enp0s25;0;64
112;22:36:47.573;enp0s25;0;0
113;22:36:48.580;enp0s25;0;64
114;22:36:49.587;enp0s25;0;0
115;22:36:50.594;enp0s25;0;64
116;22:36:51.601;enp0s25;0;0
117;22:36:52.608;enp0s25;11712;3363
118;22:36:53.614;enp0s25;0;107
119;22:36:54.622;enp0s25;0;381
120;22:36:55.629;enp0s25;0;210
121;22:36:56.635;enp0s25;0;64
122;22:36:57.642;enp0s25;0;0
123;22:36:58.650;enp0s25;0;274
124;22:36:59.658;enp0s25;131899;2130921
125;22:37:00.667;enp0s25;115406;2236793
126;22:37:01.674;enp0s25;125824;3195304
127;22:37:02.682;enp0s25;98034;2813000
128;22:37:03.688;enp0s25;40460;335891
129;22:37:04.697;enp0s25;51232;790614
130;22:37:05.709;enp0s25;59298;1558478
131;22:37:06.724;enp0s25;39922;455283
132;22:37:07.732;enp0s25;59683;1180790
133;22:37:08.739;enp0s25;41028;452822
134;22:37:09.746;enp0s25;32662;194918
135;22:37:10.757;enp0s25;52374;699349
136;22:37:11.770;enp0s25;60818;1115876
137;22:37:12.776;enp0s25;46999;607668
138;22:37:13.783;enp0s25;75638;1698185
139;22:37:14.794;enp0s25;42624;660241
140;22:37:15.802;enp0s25;72787;1522658
141;22:37:16.810;enp0s25;51452;820033
142;22:37:17.821;enp0s25;50094;728969
143;22:37:18.833;enp0s25;41478;539066
144;22:37:19.841;enp0s25;61618;1109218
145;22:37:20.853;enp0s25;33448;1483002
146;22:37:21.861;enp0s25;20228;89669
147;22:37:22.868;enp0s25;23760;120241
148;22:37:23.875;enp0s25;28063;576149
149;22:37:24.886;enp0s25;77804;1757992
150;22:37:25.894;enp0s25;63188;1787469
151;22:37:26.901;enp0s25;52352;788973
152;22:37:27.913;enp0s25;99725;4897026
153;22:37:28.921;enp0s25;76216;4539651
154;22:37:29.928;enp0s25;23068;805970
155;22:37:30.935;enp0s25;70977;4490547
156;22:37:31.942;enp0s25;84401;5825498
157;22:37:32.949;enp0s25;77781;3000644
158;22:37:33.956;enp0s25;56262;1435226
159;22:37:34.964;enp0s25;55700;1968227
160;22:37:35.971;enp0s25;36029;722031
161;22:37:36.977;enp0s25;60531;3187614
162;22:37:37.983;enp0s25;43454;439494
163;22:37:38.990;enp0s25;56933;2750504
164;22:37:39.997;enp0s25;10844;822409
165;22:37:41.004;enp0s25;0;0
166;22:37:42.010;enp0s25;0;64
167;22:37:43.017;enp0s25;0;0
168;22:37:44.023;enp0s25;0;64
169;22:37:45.030;enp0s25;960;26464
170;22:37:46.037;enp0s25;11696;751500
171;22:37:47.044;enp0s25;7770;165772
172;22:37:48.051;enp0s25;13022;472575
173;22:37:49.059;enp0s25;34116;1483340
174;22:37:50.066;enp0s25;19588;914111
175;22:37:51.077;enp0s25;60884;3256330
176;22:37:52.089;enp0s25;14678;633286
177;22:37:53.097;enp0s25;192;48640
178;22:37:54.104;enp0s25;1946;49017
179;22:37:55.111;enp0s25;52082;2685109
180;22:37:56.119;enp0s25;19070;1194069
181;22:37:57.127;enp0s25;9439;194103
182;22:37:58.135;enp0s25;84514;1624577
183;22:37:59.149;enp0s25;29556;501647
184;22:38:00.159;enp0s25;6922;136407
185;22:38:01.168;enp0s25;13905;115142
186;22:38:02.176;enp0s25;74831;1300463
187;22:38:03.184;enp0s25;2112;8317
188;22:38:04.192;enp0s25;52031;952335
189;22:38:05.201;enp0s25;47680;1300232
190;22:38:06.209;enp0s25;50892;1108508
191;22:38:07.218;enp0s25;34208;1298610
192;22:38:08.231;enp0s25;25438;532958
193;22:38:09.240;enp0s25;28830;562522
194;22:38:10.251;enp0s25;14538;329103
195;22:38:11.264;enp0s25;11204;252806
196;22:38:12.417;enp0s25;16146;222148
197;22:38:13.430;enp0s25;9167;104222
198;22:38:14.438;enp0s25;36236;985445
199;22:38:15.445;enp0s25;63047;902919
200;22:38:16.452;enp0s25;130674;2292497
201;22:38:17.459;enp0s25;35403;870237
202;22:38:18.465;enp0s25;0;64
203;22:38:19.472;enp0s25;0;0
204;22:38:20.479;enp0s25;1984;1088
205;22:38:21.486;enp0s25;0;0
206;22:38:22.493;enp0s25;0;436
207;22:38:23.499;enp0s25;0;372
208;22:38:24.506;enp0s25;0;64
209;22:38:25.512;enp0s25;0;372
210;22:38:26.519;enp0s25;0;171
211;22:38:27.525;enp0s25;0;107
212;22:38:28.533;enp0s25;0;64
213;22:38:29.539;enp0s25;0;372
214;22:38:30.546;enp0s25;0;64
215;22:38:31.552;enp0s25;64;64
216;22:38:32.559;enp0s25;0;64
217;22:38:33.565;enp0s25;0;0
218;22:38:34.572;enp0s25;0;64
219;22:38:35.578;enp0s25;0;0
220;22:38:36.586;enp0s25;0;64
221;22:38:37.593;enp0s25;1444;3218
222;22:38:38.600;enp0s25;0;64
Build Completed
