ID; Time; Network interface; TBPS; RBPS
1;11:37:01.026;enp0s25;64;128
2;11:37:02.041;enp0s25;1562;595
3;11:37:03.057;enp0s25;1603;11653
4;11:37:04.065;enp0s25;3577;23145
5;11:37:05.077;enp0s25;135603;5587892
6;11:37:06.086;enp0s25;142124;7082988
7;11:37:07.095;enp0s25;152180;7165024
8;11:37:08.103;enp0s25;148210;7168066
9;11:37:09.114;enp0s25;114934;6314944
10;11:37:10.122;enp0s25;118302;6510772
11;11:37:11.129;enp0s25;71209;3861095
12;11:37:12.145;enp0s25;19944;500177
13;11:37:13.157;enp0s25;0;64
14;11:37:14.164;enp0s25;0;0
15;11:37:15.172;enp0s25;0;64
16;11:37:16.179;enp0s25;0;0
17;11:37:17.186;enp0s25;0;64
18;11:37:18.192;enp0s25;0;64
19;11:37:19.199;enp0s25;0;0
20;11:37:20.208;enp0s25;0;64
21;11:37:21.215;enp0s25;0;0
22;11:37:22.222;enp0s25;0;1108
23;11:37:23.229;enp0s25;64;714
24;11:37:24.242;enp0s25;0;1615
25;11:37:25.256;enp0s25;0;1659
26;11:37:26.264;enp0s25;0;888
27;11:37:27.271;enp0s25;0;456
28;11:37:28.278;enp0s25;0;747
29;11:37:29.286;enp0s25;0;114
30;11:37:30.293;enp0s25;845;4684
31;11:37:31.304;enp0s25;70;543
32;11:37:32.311;enp0s25;0;437
33;11:37:33.318;enp0s25;0;226
34;11:37:34.325;enp0s25;64;354
35;11:37:35.336;enp0s25;0;0
36;11:37:36.347;enp0s25;0;290
37;11:37:37.360;enp0s25;0;434
38;11:37:38.372;enp0s25;3004;5476
39;11:37:39.387;enp0s25;56249;1805787
40;11:37:40.396;enp0s25;3014;73468
41;11:37:41.411;enp0s25;104510;3189063
42;11:37:42.420;enp0s25;25716;896550
43;11:37:43.428;enp0s25;0;228
44;11:37:44.435;enp0s25;64;242
45;11:37:45.442;enp0s25;0;114
46;11:37:46.449;enp0s25;0;292
47;11:37:47.456;enp0s25;0;708
48;11:37:48.463;enp0s25;0;64
49;11:37:49.470;enp0s25;10303;221313
50;11:37:50.477;enp0s25;3371;7168
51;11:37:51.489;enp0s25;21851;358285
52;11:37:52.504;enp0s25;1108;25309
53;11:37:53.513;enp0s25;0;2604
54;11:37:54.520;enp0s25;0;64
