ID; Time; Network interface; TBPS; RBPS
1;12:58:41.765;enp0s25;0;64
2;12:58:42.776;enp0s25;0;370
3;12:58:43.783;enp0s25;7311;107502
4;12:58:44.791;enp0s25;47134;1705390
5;12:58:45.798;enp0s25;3047;12200
6;12:58:46.804;enp0s25;6480;105198
7;12:58:47.814;enp0s25;144254;6744538
8;12:58:48.825;enp0s25;151614;7134664
9;12:58:49.833;enp0s25;152180;7165024
10;12:58:50.841;enp0s25;149120;7161994
11;12:58:51.849;enp0s25;152040;7163506
12;12:58:52.857;enp0s25;152110;7164960
13;12:58:53.864;enp0s25;31570;1581856
14;12:58:54.870;enp0s25;0;0
15;12:58:55.877;enp0s25;0;64
16;12:58:56.884;enp0s25;0;0
17;12:58:57.890;enp0s25;0;64
18;12:58:58.896;enp0s25;0;0
19;12:58:59.905;enp0s25;64;128
20;12:59:00.912;enp0s25;0;0
21;12:59:01.919;enp0s25;0;64
22;12:59:02.926;enp0s25;0;0
23;12:59:03.932;enp0s25;0;64
24;12:59:04.946;enp0s25;0;0
25;12:59:05.957;enp0s25;0;64
26;12:59:06.966;enp0s25;0;0
27;12:59:07.973;enp0s25;0;64
28;12:59:08.979;enp0s25;0;0
29;12:59:09.986;enp0s25;64;128
30;12:59:10.994;enp0s25;0;0
31;12:59:12.003;enp0s25;844;4228
32;12:59:13.010;enp0s25;0;0
33;12:59:14.017;enp0s25;0;64
34;12:59:15.024;enp0s25;0;0
35;12:59:16.030;enp0s25;10771;254330
36;12:59:17.046;enp0s25;95585;4052233
37;12:59:18.060;enp0s25;140486;6066482
38;12:59:19.069;enp0s25;151130;7111830
39;12:59:20.078;enp0s25;152250;7143772
40;12:59:21.086;enp0s25;147544;7070908
41;12:59:22.094;enp0s25;121029;5971421
42;12:59:23.102;enp0s25;140506;6516774
43;12:59:24.115;enp0s25;139426;6598950
44;12:59:25.125;enp0s25;144267;6824928
45;12:59:26.133;enp0s25;134978;6028561
46;12:59:27.140;enp0s25;123100;6562314
47;12:59:28.570;enp0s25;89155;4082473
48;12:59:29.578;enp0s25;81560;3531697
49;12:59:30.594;enp0s25;27446;663527
50;12:59:31.604;enp0s25;53300;1682903
51;12:59:32.615;enp0s25;45329;1520785
52;12:59:33.628;enp0s25;113574;4335821
53;12:59:34.635;enp0s25;0;0
54;12:59:35.642;enp0s25;0;64
55;12:59:36.649;enp0s25;0;0
56;12:59:37.656;enp0s25;0;64
57;12:59:38.663;enp0s25;0;0
58;12:59:39.670;enp0s25;0;64
59;12:59:40.677;enp0s25;0;0
60;12:59:41.685;enp0s25;0;64
61;12:59:42.692;enp0s25;0;0
62;12:59:43.699;enp0s25;64;128
63;12:59:44.711;enp0s25;0;0
64;12:59:45.720;enp0s25;0;64
65;12:59:46.727;enp0s25;0;0
66;12:59:47.734;enp0s25;0;64
67;12:59:48.742;enp0s25;0;0
68;12:59:49.750;enp0s25;0;64
69;12:59:50.756;enp0s25;0;0
70;12:59:51.763;enp0s25;9301;198079
71;12:59:52.774;enp0s25;118552;3985047
72;12:59:53.782;enp0s25;0;64
73;12:59:54.789;enp0s25;64;64
74;12:59:55.796;enp0s25;0;64
75;12:59:56.802;enp0s25;0;0
76;12:59:57.809;enp0s25;0;64
77;12:59:58.820;enp0s25;0;0
78;12:59:59.828;enp0s25;5311;128173
79;13:00:00.837;enp0s25;26932;1082023
80;13:00:01.851;enp0s25;17348;659181
81;13:00:02.866;enp0s25;29684;1100381
82;13:00:04.007;enp0s25;25242;861064
83;13:00:05.018;enp0s25;26850;959222
84;13:00:06.030;enp0s25;28212;1065504
85;13:00:07.045;enp0s25;25600;961631
86;13:00:08.058;enp0s25;32806;1380999
87;13:00:09.068;enp0s25;22376;784611
88;13:00:10.077;enp0s25;8328;246785
89;13:00:11.093;enp0s25;18202;822822
90;13:00:12.100;enp0s25;53874;2549514
91;13:00:13.110;enp0s25;11826;380117
92;13:00:14.123;enp0s25;44586;2015225
93;13:00:15.131;enp0s25;27038;1047504
94;13:00:16.142;enp0s25;32718;1324443
95;13:00:17.153;enp0s25;29442;1164399
96;13:00:18.164;enp0s25;7456;236488
97;13:00:19.180;enp0s25;1856;32015
98;13:00:20.192;enp0s25;14434;303847
99;13:00:21.200;enp0s25;13446;350518
100;13:00:22.211;enp0s25;16366;661388
101;13:00:23.223;enp0s25;5520;152204
102;13:00:24.234;enp0s25;25984;903800
103;13:00:25.248;enp0s25;20308;615099
104;13:00:26.260;enp0s25;19946;586718
105;13:00:27.269;enp0s25;31750;1236324
106;13:00:28.281;enp0s25;14758;436971
107;13:00:29.299;enp0s25;19824;570518
108;13:00:30.307;enp0s25;30590;1195450
109;13:00:31.317;enp0s25;24126;840780
110;13:00:32.325;enp0s25;22596;733957
111;13:00:33.332;enp0s25;2752;24631
112;13:00:34.341;enp0s25;3932;77130
113;13:00:35.352;enp0s25;19514;554717
114;13:00:36.361;enp0s25;45942;2126343
115;13:00:37.368;enp0s25;15538;404931
116;13:00:38.381;enp0s25;27628;1014393
117;13:00:39.393;enp0s25;15718;408724
118;13:00:40.401;enp0s25;12820;291510
119;13:00:41.415;enp0s25;18132;565839
120;13:00:42.423;enp0s25;15250;367733
121;13:00:43.434;enp0s25;15764;378789
122;13:00:44.444;enp0s25;13482;238844
123;13:00:45.454;enp0s25;15222;453167
124;13:00:46.462;enp0s25;18490;708698
125;13:00:47.472;enp0s25;13442;258668
126;13:00:48.483;enp0s25;12544;212387
127;13:00:49.496;enp0s25;16506;388196
128;13:00:50.505;enp0s25;38040;1642936
129;13:00:51.512;enp0s25;10584;470096
130;13:00:52.521;enp0s25;55060;2572859
131;13:00:53.529;enp0s25;41648;1877521
132;13:00:54.543;enp0s25;46956;2089202
133;13:00:55.551;enp0s25;13476;283030
134;13:00:56.559;enp0s25;14186;295749
135;13:00:57.568;enp0s25;18640;548801
136;13:00:58.577;enp0s25;18598;553677
137;13:00:59.585;enp0s25;22000;703903
138;13:01:00.592;enp0s25;2830;47348
139;13:01:01.604;enp0s25;12862;227465
140;13:01:02.620;enp0s25;8976;126820
141;13:01:03.635;enp0s25;6008;142185
142;13:01:04.645;enp0s25;21880;711615
143;13:01:05.652;enp0s25;16160;435946
144;13:01:06.664;enp0s25;68458;3354353
145;13:01:07.676;enp0s25;71212;3400271
146;13:01:08.686;enp0s25;18320;487800
147;13:01:09.699;enp0s25;19542;587243
148;13:01:10.706;enp0s25;38794;1686457
149;13:01:11.713;enp0s25;16736;412981
150;13:01:12.721;enp0s25;14256;300262
151;13:01:13.730;enp0s25;19640;626970
152;13:01:14.743;enp0s25;15727;338584
153;13:01:15.750;enp0s25;24976;1008590
154;13:01:16.758;enp0s25;115424;5890741
155;13:01:17.771;enp0s25;20094;736982
156;13:01:18.786;enp0s25;5674;81268
157;13:01:19.793;enp0s25;13476;309857
158;13:01:20.804;enp0s25;49678;2383066
159;13:01:21.815;enp0s25;21662;790367
160;13:01:22.826;enp0s25;2470;55146
161;13:01:23.834;enp0s25;10105;1080
