ID; Time; Network interface; TBPS; RBPS
1;07:44:48.644;enp0s25;0;0
2;07:44:49.653;enp0s25;64;128
3;07:44:50.660;enp0s25;4007;8461
4;07:44:51.673;enp0s25;55254;1802292
5;07:44:52.682;enp0s25;6534;37286
6;07:44:53.689;enp0s25;13379;303514
7;07:44:54.696;enp0s25;4264;60744
8;07:44:55.706;enp0s25;90917;4141168
9;07:44:56.721;enp0s25;149514;6383400
10;07:44:57.735;enp0s25;143094;6333906
11;07:44:58.744;enp0s25;151690;7139154
12;07:44:59.751;enp0s25;148280;7142254
13;07:45:00.759;enp0s25;152174;7151362
14;07:45:01.767;enp0s25;121450;5803020
15;07:45:02.775;enp0s25;0;0
16;07:45:03.782;enp0s25;0;64
17;07:45:04.790;enp0s25;0;0
18;07:45:05.799;enp0s25;0;64
19;07:45:06.806;enp0s25;0;0
20;07:45:07.813;enp0s25;0;64
21;07:45:08.820;enp0s25;0;0
22;07:45:09.827;enp0s25;0;64
23;07:45:10.834;enp0s25;0;0
24;07:45:11.841;enp0s25;64;128
25;07:45:12.848;enp0s25;0;0
26;07:45:13.860;enp0s25;0;64
27;07:45:14.869;enp0s25;0;0
28;07:45:15.876;enp0s25;0;64
29;07:45:16.883;enp0s25;0;0
30;07:45:17.890;enp0s25;0;64
31;07:45:18.896;enp0s25;0;0
32;07:45:19.903;enp0s25;0;64
33;07:45:20.910;enp0s25;0;0
34;07:45:21.917;enp0s25;844;4228
35;07:45:22.924;enp0s25;64;64
36;07:45:23.931;enp0s25;0;64
37;07:45:24.938;enp0s25;0;0
38;07:45:25.948;enp0s25;0;64
39;07:45:26.957;enp0s25;0;64
40;07:45:27.964;enp0s25;0;0
41;07:45:28.978;enp0s25;0;64
42;07:45:29.985;enp0s25;1300;1276
43;07:45:30.998;enp0s25;17062;344093
44;07:45:32.007;enp0s25;2179;37581
45;07:45:33.022;enp0s25;123586;4155127
46;07:45:34.030;enp0s25;64;64
47;07:45:35.036;enp0s25;0;64
48;07:45:36.043;enp0s25;0;0
49;07:45:37.055;enp0s25;0;64
50;07:45:38.062;enp0s25;0;0
51;07:45:39.069;enp0s25;17869;335630
52;07:45:40.081;enp0s25;1087;2857
53;07:45:41.096;enp0s25;3644;79676
54;07:45:42.111;enp0s25;1900;45604
55;07:45:43.119;enp0s25;3122;100252
56;07:45:44.132;enp0s25;3380;98365
57;07:45:45.147;enp0s25;8057;197317
58;07:45:46.157;enp0s25;9638;294492
59;07:45:47.172;enp0s25;29260;1273666
