1,20:55:24.769,261.409827738,4.35683046230000000000
2,21:00:53.669,247.723285127,4.12872141878333333333
3,21:06:09.818,224.736894123,3.74561490205000000000
4,21:11:01.275,244.924523876,4.08207539793333333333
5,21:16:14.001,264.251113026,4.40418521710000000000
6,21:21:44.429,238.524853181,3.97541421968333333333
7,21:26:48.352,192.544031466,3.20906719110000000000
8,21:31:11.897,199.549944975,3.32583241625000000000
9,21:35:43.202,205.112412719,3.41854021198333333333
10,21:40:18.573,198.191709214,3.30319515356666666666
